id,name,year,classification,runtime,genres,budget,opening_weekend,gross_na,gross_g,release_date,gross_tw,gross_cn,gross_hk,gross_my,gross_sg,gross_xndom,release_date_USA,Genre,Director,Writer,Actors,Language,Awards,Country,Production,imdbVotes,IMDBscore,TomatoesScore,Metascore
tt5580390,The Shape of Water,(2017),R,123min,"Adventure,Drama,Fantasy","$19,400,000","$166,564","$63,859,435","$195,243,464",Release Date: 14 February 2018 (Taiwan),"946,505","16,619,516","993,605","72,332","475,117","131,384,029",22 Dec 2017,"Adventure, Drama, Fantasy, Romance, Thriller",Guillermo del Toro,"Guillermo del Toro (screenplay by), Vanessa Taylor (screenplay by), Guillermo del Toro (story by)","Sally Hawkins, Michael Shannon, Richard Jenkins, Octavia Spencer","English, American Sign Language, Russian, French",Won 4 Oscars. Another 101 wins & 293 nominations.,USA,Fox Searchlight Pictures,"302,751",0.73,0.92,0.87
tt4649466,Kingsman: The Golden Circle,(2017),R,141min,"Action,Adventure,Comedy","$104,000,000","$39,023,010","$100,234,838","$410,902,662",Release Date: 20 September 2017 (Taiwan),"11,024,763","71,546,430","5,029,510","5,249,224","3,331,818","310,667,824",22 Sep 2017,"Action, Adventure, Comedy",Matthew Vaughn,"Jane Goldman, Matthew Vaughn, Mark Millar (based on the comic book ""The Secret Service"" by), Dave Gibbons (based on the comic book ""The Secret Service"" by)","Taron Egerton, Edward Holcroft, Gordon Alexander, Mark Strong","English, Italian, Swedish",1 win & 4 nominations.,"UK, USA",20th Century Fox,"228,308",0.68,0.52,0.44
tt2380307,Coco,(I),PG,105min,"Animation,Adventure,Comedy","$175,000,000","$50,802,605","$209,726,015","$807,082,196",Release Date: 24 November 2017 (Taiwan),"4,481,635","189,226,296","5,402,438","2,081,280","1,711,349","597,356,181",22 Nov 2017,"Animation, Adventure, Comedy, Family, Fantasy, Music, Mystery","Lee Unkrich, Adrian Molina(co-director)","Lee Unkrich (original story by), Jason Katz (original story by), Matthew Aldrich (original story by), Adrian Molina (original story by), Adrian Molina (screenplay by), Matthew Aldrich (screenplay by)","Anthony Gonzalez, Gael García Bernal, Benjamin Bratt, Alanna Ubach","English, Spanish",Won 2 Oscars. Another 86 wins & 28 nominations.,USA,Disney/Pixar,"274,742",0.84,0.97,0.81
tt5109784,Mother!,(2017),R,121min,"Drama,Horror,Mystery","$30,000,000","$7,534,673","$17,800,004","$44,516,999",Release Date: 29 September 2017 (Taiwan),"282,896",0,"121,503","107,456","165,266","26,716,995",15 Sep 2017,"Drama, Horror, Mystery",Darren Aronofsky,Darren Aronofsky,"Jennifer Lawrence, Javier Bardem, Ed Harris, Michelle Pfeiffer",English,5 wins & 30 nominations.,USA,Paramount Pictures,"154,502",0.66,0.69,0.75
tt1758810,The Snowman,(2017),R,119min,"Crime,Drama,Mystery","$35,000,000","$3,372,565","$6,700,035","$43,084,060",Release Date: 13 October 2017 (UK),0,0,"262,263",0,0,"36,384,025",20 Oct 2017,"Crime, Drama, Mystery, Thriller",Tomas Alfredson,"Peter Straughan (screenplay by), Hossein Amini (screenplay by), Søren Sveistrup (screenplay by), Jo Nesbø (based on the novel by)","Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Jonas Karlsson","English, Russian",1 nomination.,"UK, USA, China, Sweden",Universal Studios,"46,775",0.51,0.07,0.23
tt3750872,The Wife,(I),R,99min,Drama,,"$108,284","$9,601,092","$18,205,312",Release Date: 14 February 2019 (Taiwan),0,0,0,0,0,"8,604,220",28 Sep 2018,Drama,Björn Runge,"Jane Anderson (screenplay by), Meg Wolitzer (based on the novel ""The Wife"" by)","Glenn Close, Jonathan Pryce, Max Irons, Christian Slater","English, Swedish",N/A,"UK, Sweden, USA",N/A,"24,526",0.72,,0.77
tt1648190,The Dark Tower,(2017),PG-13,95min,"Action,Adventure,Fantasy","$60,000,000","$19,153,698","$50,701,325","$113,231,078",Release Date: 31 August 2017 (Taiwan),"893,495",0,"437,600","1,126,352","515,779","62,529,753",04 Aug 2017,"Action, Adventure, Fantasy, Horror, Sci-Fi, Western",Nikolaj Arcel,"Akiva Goldsman (screenplay by), Jeff Pinkner (screenplay by), Anders Thomas Jensen (screenplay by), Nikolaj Arcel (screenplay by), Stephen King (based on ""The Dark Tower"" novels by)","Matthew McConaughey, Idris Elba, Tom Taylor, Dennis Haysbert",English,3 nominations.,USA,Sony Pictures,"105,697",0.57,0.16,0.34
tt2543472,Wonder,(I),PG,113min,"Drama,Family","$20,000,000","$27,547,866","$132,422,809","$305,937,718",Release Date: 1 December 2017 (Taiwan),"1,579,150","30,105,510","2,398,269","208,135","414,748","173,514,909",17 Nov 2017,"Drama, Family",Stephen Chbosky,"Stephen Chbosky (screenplay by), Steve Conrad (screenplay by), Jack Thorne (screenplay by), R.J. Palacio (based on the novel by)","Jacob Tremblay, Owen Wilson, Izabela Vidovic, Julia Roberts",English,Nominated for 1 Oscar. Another 2 wins & 21 nominations.,"USA, Hong Kong",Lionsgate,"109,469",0.8,0.84,0.66
tt4925292,Lady Bird,(2017),R,94min,"Comedy,Drama","$10,000,000","$364,437","$48,958,273","$78,928,896",Release Date: 28 February 2018 (Taiwan),0,0,"231,894",0,"130,982","29,970,623",01 Dec 2017,"Comedy, Drama",Greta Gerwig,Greta Gerwig,"Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges","English, Spanish",Nominated for 5 Oscars. Another 102 wins & 191 nominations.,USA,A24,"175,978",0.74,0.99,0.94
tt3402236,Murder on the Orient Express,(2017),PG-13,114min,"Crime,Drama,Mystery","$55,000,000","$28,681,472","$102,826,543","$352,789,811",Release Date: 8 December 2017 (Taiwan),"2,982,124","34,685,958","2,616,400","668,666","1,633,193","249,963,268",10 Nov 2017,"Crime, Drama, Mystery",Kenneth Branagh,"Michael Green (screenplay by), Agatha Christie (based upon the novel by)","Paapa Essiedu, Yassine Zeroual, Asan N'Jie, Michael Rouse","English, French, German, Arabic",18 nominations.,"Malta, USA",20th Century Fox,"177,487",0.65,0.59,0.52
tt5978724,Mercy,(I),R,108min,"Drama,Romance",,,,$51,Also Known As: My Days of Mercy,0,0,0,0,0,51,05 Jul 2019,"Drama, Romance",Tali Shalom-Ezer,Joe Barton,"Ellen Page, Kate Mara, Amy Seimetz, Elias Koteas",English,N/A,"UK, USA",N/A,283,0.52,1.0,
tt2239822,Valerian and the City of a Thousand Planets,(2017),PG-13,137min,"Action,Adventure,Fantasy","$177,200,000","$17,007,624","$41,189,488","$225,874,228",Release Date: 3 August 2017 (Taiwan),"939,141","62,073,823","1,791,365","735,830","467,991","184,684,740",21 Jul 2017,"Action, Adventure, Fantasy, Sci-Fi",Luc Besson,"Pierre Christin (based on the comic book series ""Valerian and Laureline"" by), Jean-Claude Mézières (based on the comic book series ""Valerian and Laureline"" by), Luc Besson (screenplay by)","Dane DeHaan, Cara Delevingne, Clive Owen, Rihanna","English, French",8 nominations.,"France, China, Belgium, Germany, United Arab Emirates, USA",EuropaCorp / STXfilms,"138,102",0.65,0.49,0.51
tt5580036,"I, Tonya",(2017),R,120min,"Biography,Comedy,Drama","$11,000,000","$264,155","$30,014,539","$53,939,297",Release Date: 26 January 2018 (Taiwan),"102,510",0,"96,128",0,"49,980","23,924,758",19 Jan 2018,"Biography, Comedy, Drama, Sport",Craig Gillespie,Steven Rogers,"Margot Robbie, Sebastian Stan, Allison Janney, Julianne Nicholson",English,Nominated for 3 Oscars. Another 31 wins & 109 nominations.,"UK, USA",NEON,"140,629",0.75,0.89,0.77
tt5308322,Happy Death Day,(2017),PG-13,96min,"Horror,Mystery,Thriller","$4,800,000","$26,039,025","$55,683,845","$125,479,266",Release Date: 20 October 2017 (Taiwan),"784,648","9,645,728","515,869","712,622","618,865","69,795,421",13 Oct 2017,"Horror, Mystery, Thriller",Christopher Landon,Scott Lobdell,"Jessica Rothe, Israel Broussard, Ruby Modine, Charles Aitken",English,1 nomination.,USA,Universal Studios,"85,907",0.65,0.72,0.58
tt5093026,Papillon,(I),R,133min,"Adventure,Biography,Crime",,"$1,090,073","$2,335,896","$4,516,580",Release Date: 21 September 2018 (Taiwan),"334,278",0,0,0,0,"2,180,684",24 Aug 2018,"Adventure, Biography, Crime, Drama, Mystery, Thriller",Michael Noer,"Aaron Guzikowski (screenplay by), Henri Charrière (based upon the books ""Papillon"" and ""Banco"" by), Dalton Trumbo (based upon the 1973 screenplay ""Papillon"" by), Lorenzo Semple Jr. (based upon the 1973 screenplay ""Papillon"" by)","Charlie Hunnam, Damijan Oklopdzic, Christopher Fairbank, Jason Ryan","English, Spanish",N/A,"Czech Republic, Spain, USA",Bleecker Street,"31,501",0.71,0.51,0.51
tt4209788,Molly's Game,(2017),R,140min,"Biography,Crime,Drama",,"$2,349,967","$28,780,744","$59,284,015",Release Date: 2 February 2018 (Taiwan),"1,016,567",0,"483,503","48,908","77,827","30,503,271",05 Jan 2018,"Biography, Crime, Drama",Aaron Sorkin,"Aaron Sorkin (written for the screen by), Molly Bloom (based on the book by)","Jessica Chastain, Idris Elba, Kevin Costner, Michael Cera",English,Nominated for 1 Oscar. Another 3 wins & 40 nominations.,"China, Canada, USA",STXfilms,"102,748",0.75,0.82,0.71
tt5657856,Brawl in Cell Block 99,(2017),NotRated,132min,"Action,Crime,Drama",,,,"$64,453",Release Date: 6 October 2017 (USA),0,0,0,0,0,"64,453",06 Oct 2017,"Action, Crime, Drama",S. Craig Zahler,S. Craig Zahler,"Vince Vaughn, Jennifer Carpenter, Don Johnson, Udo Kier",English,4 nominations.,USA,RLJE Films,"44,871",0.71,0.91,0.79
tt5478478,Hostiles,(2017),R,134min,"Adventure,Drama,Western","$39,000,000","$22,849","$29,819,114","$35,669,017",Release Date: 26 January 2018 (USA),0,0,0,0,0,"5,849,903",26 Jan 2018,"Adventure, Drama, Western",Scott Cooper,"Scott Cooper (written for the screen by), Donald E. Stewart (based on the manuscript by)","Scott Shepherd, Rosamund Pike, Ava Cooper, Stella Cooper","English, Cheyenne",2 wins & 6 nominations.,USA,Entertainment Studios Motion Pictures,"52,910",0.72,0.71,0.65
tt1536537,What Happened to Monday,(2017),TV-MA,123min,"Action,Crime,Drama",,,,"$38,876,498",Release Date: 8 September 2017 (Taiwan),0,0,0,0,0,"38,876,498",18 Aug 2017,"Action, Crime, Drama, Mystery, Sci-Fi, Thriller",Tommy Wirkola,"Max Botkin, Kerry Williamson","Noomi Rapace, Glenn Close, Willem Dafoe, Marwan Kenzari",English,1 nomination.,"UK, France, Belgium",Netflix,"84,768",0.69,0.59,0.47
tt3300980,The 12th Man,(2017),Unrated,135min,"Drama,History,Thriller",,,,"$9,567,121",Also Known As: 12-й человек,0,0,0,0,0,"9,567,121",04 May 2018,"Drama, History, Thriller, War",Harald Zwart,Petter Skavlan,"Thomas Gullestad, Jonathan Rhys Meyers, Marie Blokhus, Mads Sjøgård Pettersen","English, Norwegian, German, Saami",N/A,Norway,N/A,"11,907",0.74,,0.7
tt5439796,Logan Lucky,(2017),PG-13,118min,"Comedy,Crime,Drama","$29,000,000","$7,600,036","$27,780,977","$48,453,605",Release Date: 24 August 2017 (Taiwan),"177,231",0,"121,237","91,559","158,722","20,672,628",18 Aug 2017,"Comedy, Crime, Drama",Steven Soderbergh,Rebecca Blunt,"Farrah Mackenzie, Channing Tatum, Jim O'Heir, Riley Keough",English,2 wins & 9 nominations.,USA,Fingerprint Releasing / Bleecker Street,"105,078",0.7,0.92,0.78
tt4555426,Darkest Hour,(2017),PG-13,125min,"Biography,Drama,History","$30,000,000","$175,006","$56,468,410","$150,913,996",Release Date: 5 January 2018 (Taiwan),"268,432","5,820,893","1,012,858","57,521","203,479","94,445,586",22 Dec 2017,"Biography, Drama, History, War",Joe Wright,Anthony McCarten,"Gary Oldman, Kristin Scott Thomas, Ben Mendelsohn, Lily James","English, French, German",Won 2 Oscars. Another 40 wins & 63 nominations.,"UK, USA",Focus Features,"134,903",0.74,0.84,0.75
tt6294822,The Post,(2017),PG-13,116min,"Biography,Drama,History","$50,000,000","$526,011","$81,903,458","$179,769,457",Release Date: 23 February 2018 (Taiwan),"808,631",0,"1,236,731","16,520","300,744","97,865,999",12 Jan 2018,"Biography, Drama, History, Thriller",Steven Spielberg,"Liz Hannah, Josh Singer","Meryl Streep, Tom Hanks, Sarah Paulson, Bob Odenkirk",English,Nominated for 2 Oscars. Another 16 wins & 97 nominations.,"USA, UK",20th Century Fox,"106,913",0.72,0.88,0.83
tt3532216,American Made,(2017),R,115min,"Action,Biography,Comedy","$50,000,000","$16,776,390","$51,342,000","$134,866,593",Release Date: 18 August 2017 (Taiwan),"2,326,409",0,"951,045","772,467","713,661","83,524,593",29 Sep 2017,"Action, Biography, Comedy, Crime",Doug Liman,Gary Spinelli,"Tom Cruise, Domhnall Gleeson, Sarah Wright, Jesse Plemons","English, Spanish",3 nominations.,"USA, Japan, Colombia",Universal Pictures,"130,145",0.72,0.86,0.65
tt1959563,The Hitman's Bodyguard,(2017),R,118min,"Action,Comedy,Thriller","$30,000,000","$21,384,504","$75,468,583","$176,586,701",Release Date: 18 August 2017 (Taiwan),"2,718,336","21,146,741","1,560,092","1,469,670","770,843","101,118,118",18 Aug 2017,"Action, Comedy, Thriller",Patrick Hughes,Tom O'Connor,"Elodie Yung, Ryan Reynolds, Tsuwayuki Saotome, Roy Hill","English, Russian, French, Japanese, Italian, Dutch, Spanish",N/A,"USA, Hong Kong, Bulgaria, Netherlands",Summit Entertainment,"160,461",0.69,0.42,0.47
tt3521126,The Disaster Artist,(2017),R,104min,"Biography,Comedy,Drama","$10,000,000","$1,211,345","$21,120,616","$29,820,616",Release Date: 19 January 2018 (Taiwan),"305,000",0,"331,000",0,0,"8,700,000",08 Dec 2017,"Biography, Comedy, Drama",James Franco,"Scott Neustadter (screenplay by), Michael H. Weber (screenplay by), Greg Sestero (based on the book ""The Disaster Artist: My Life Inside The Room,  the Greatest Bad Movie Ever Made"" by), Tom Bissell (based on the book ""The Disaster Artist: My Life Inside The Room,  the Greatest Bad Movie Ever Made"" by)","Dave Franco, James Franco, Seth Rogen, Ari Graynor",English,Nominated for 1 Oscar. Another 25 wins & 71 nominations.,USA,A24,"111,151",0.74,0.91,0.76
tt6738136,Revenge,(II),R,108min,"Action,Horror,Thriller",,"$45,924","$102,091","$991,316",Release Date: 23 March 2018 (Taiwan),0,0,0,0,0,"889,225",11 May 2018,"Action, Horror, Thriller",Coralie Fargeat,Coralie Fargeat (screenplay by),"Matilda Anna Ingrid Lutz, Kevin Janssens, Vincent Colombe, Guillaume Bouchède","French, English",N/A,"France, Belgium",N/A,"26,606",0.63,,0.81
tt2984576,Death House,(2017),R,95min,"Action,Crime,Horror",,"$10,140","$23,833","$23,833",Release Date: 23 February 2018 (USA),0,0,0,0,0,0,23 Feb 2018,"Action, Crime, Horror, Sci-Fi, Thriller",B. Harrison Smith,"Gunnar Hansen (original writer), B. Harrison Smith","Cody Longo, Cortney Palm, Adrienne Barbeau, Michael Berryman",English,N/A,USA,Hannover House,496,0.33,0.4,
tt1961175,American Assassin,(2017),R,112min,"Action,Thriller","$33,000,000","$14,846,778","$36,249,674","$67,234,188",Release Date: 13 September 2017 (Taiwan),"595,768",0,"394,245","583,355","182,181","30,984,514",15 Sep 2017,"Action, Thriller",Michael Cuesta,"Stephen Schiff (screenplay by), Michael Finch (screenplay by), Edward Zwick (screenplay by), Marshall Herskovitz (screenplay by), Vince Flynn (based on the novel by)","Dylan O'Brien, Charlotte Vega, Christopher Bomford, Chris Webster","English, Spanish, Arabic, Polish, Turkish, Russian, Italian, Persian",1 nomination.,USA,Lionsgate and CBS Films,"57,544",0.62,0.35,0.45
tt5776858,Phantom Thread,(2017),R,130min,"Drama,Romance","$35,000,000","$216,495","$21,198,205","$47,756,590",Release Date: 2 February 2018 (Taiwan),"76,852",0,"118,086",0,"45,583","26,558,385",19 Jan 2018,"Drama, Romance",Paul Thomas Anderson,Paul Thomas Anderson,"Vicky Krieps, Daniel Day-Lewis, Lesley Manville, Julie Vollono","English, French",Won 1 Oscar. Another 46 wins & 93 nominations.,"USA, UK",Focus Features,"85,398",0.75,0.91,0.9
tt1981128,Geostorm,(2017),PG-13,109min,"Action,Sci-Fi,Thriller","$120,000,000","$13,707,376","$33,700,160","$221,600,160",Release Date: 13 October 2017 (Taiwan),"8,000,000","65,667,015","2,700,000",0,0,"187,900,000",20 Oct 2017,"Action, Sci-Fi, Thriller",Dean Devlin,"Dean Devlin, Paul Guyot","Gerard Butler, Jim Sturgess, Abbie Cornish, Alexandra Maria Lara","English, Cantonese, Russian, Hindi, Spanish",N/A,USA,Warner Bros. Pictures,"77,879",0.53,0.14,0.21
tt5638642,The Ritual,(I),TV-MA,94min,"Horror,Mystery,Thriller",,,,"$1,569,665",Also Known As: El Ritual,0,0,0,0,0,"1,569,665",09 Feb 2018,"Horror, Mystery, Thriller",David Bruckner,"Joe Barton, Adam Nevill (novel)","Rafe Spall, Arsher Ali, Robert James-Collier, Sam Troughton","English, Swedish",2 wins.,"UK, Canada",Netflix,"54,340",0.63,0.73,0.57
tt3450958,War for the Planet of the Apes,(2017),PG-13,140min,"Action,Adventure,Drama","$150,000,000","$56,262,929","$146,880,162","$490,719,763",Release Date: 13 July 2017 (Taiwan),"5,280,017","112,150,301","4,560,489","3,157,885","2,222,992","343,839,601",14 Jul 2017,"Action, Adventure, Drama, Sci-Fi, Thriller",Matt Reeves,"Mark Bomback, Matt Reeves, Rick Jaffa (based on characters created by), Amanda Silver (based on characters created by)","Andy Serkis, Woody Harrelson, Steve Zahn, Karin Konoval","English, American Sign Language",Nominated for 1 Oscar. Another 22 wins & 46 nominations.,"USA, Canada, New Zealand",20th Century Fox,"200,936",0.75,0.93,0.82
tt4686844,The Death of Stalin,(2017),R,107min,"Comedy,Drama,History",,"$184,805","$8,047,856","$24,646,055",Release Date: 27 April 2018 (Taiwan),"27,848",0,0,0,0,"16,598,199",09 Mar 2018,"Comedy, Drama, History, War",Armando Iannucci,"Armando Iannucci, David Schneider, Ian Martin, Peter Fellows (additional material by), Fabien Nury (based on the comic book ""The Death of Stalin"" by), Thierry Robin (based on the comic book ""The Death of Stalin"" by), Fabien Nury (original screenplay by)","Olga Kurylenko, Tom Brooke, Paddy Considine, Justin Edwards",English,Nominated for 2 BAFTA Film Awards. Another 8 wins & 14 nominations.,"UK, France, Belgium, Canada, USA",IFC Films,"62,249",0.72,0.96,0.88
tt5294550,All the Money in the World,(2017),R,132min,"Biography,Crime,Drama","$50,000,000","$5,584,684","$25,113,707","$56,996,304",Release Date: 2 February 2018 (Taiwan),"311,154","1,749,683","285,606","91,590","127,652","31,882,597",25 Dec 2017,"Biography, Crime, Drama, Mystery, Thriller",Ridley Scott,"David Scarpa, John Pearson (based on the book 'Painfully Rich: The Outrageous Fortune and Misfortunes of the Heirs of J. Paul Getty' by)","Michelle Williams, Christopher Plummer, Mark Wahlberg, Romain Duris","English, Italian, Arabic",Nominated for 1 Oscar. Another 10 nominations.,"USA, Italy, UK",TriStar Pictures,"59,920",0.68,0.79,0.72
tt3411444,Ferdinand,(2017),PG,108min,"Animation,Adventure,Comedy","$111,000,000","$13,401,586","$84,410,380","$296,069,199",Release Date: 15 February 2018 (Taiwan),"954,019","26,457,430","1,253,180","570,475","518,543","211,658,819",15 Dec 2017,"Animation, Adventure, Comedy, Family, Fantasy",Carlos Saldanha,"Robert L. Baird (screenplay by), Tim Federle (screenplay by), Brad Copeland (screenplay by), Ron Burch (screen story by), David Kidd (screen story by), Don Rhymer (screen story by), Munro Leaf (based upon the book ""The Story of Ferdinand"" by), Robert Lawson (based upon the book ""The Story of Ferdinand"" by: illustrations)","Jack Gore, Jet Jurgensmeyer, Nile Diaz, Colin H. Murphy","English, Spanish, German",Nominated for 1 Oscar. Another 2 wins & 15 nominations.,"USA, Spain",Blue Sky Studio/20th Century Fox,"39,863",0.67,0.72,0.58
tt6108178,Disobedience,(2017),R,114min,"Drama,Romance","$6,000,000","$237,393","$3,498,782","$7,870,127",Release Date: 27 April 2018 (USA),0,0,0,0,"16,004","4,371,345",27 Apr 2018,"Drama, Romance",Sebastián Lelio,"Sebastián Lelio, Rebecca Lenkiewicz, Naomi Alderman (based on the novel by)","Anton Lesser, Alessandro Nivola, Allan Corduner, Nicholas Woodeson","English, Hebrew",1 nomination.,"Ireland, UK, USA",N/A,"17,918",0.66,0.84,0.74
tt4765284,Pitch Perfect 3,(2017),PG-13,93min,"Comedy,Music","$45,000,000","$19,928,525","$104,897,530","$185,400,345",Release Date: 27 December 2017 (Taiwan),"3,348,673",0,"316,869","2,261,938","1,614,320","80,502,815",22 Dec 2017,"Comedy, Music",Trish Sie,"Kay Cannon (screenplay by), Mike White (screenplay by), Kay Cannon (story by), Mickey Rapkin (based on the book by)","Anna Kendrick, Rebel Wilson, Brittany Snow, Anna Camp","English, Papiamento",2 wins & 3 nominations.,USA,Universal Pictures,"44,857",0.58,0.3,0.4
