id,name,year,classification,runtime,genres,budget,opening_weekend,gross_na,gross_g,release_date,gross_tw,gross_cn,gross_hk,gross_my,gross_sg,gross_xndom,release_date_USA,Genre,Director,Writer,Actors,Language,Awards,Country,Production,imdbVotes,IMDBscore,TomatoesScore,Metascore
tt1210819,The Lone Ranger,(2013),PG-13,150min,"Action,Adventure,Western","$215,000,000","$29,210,849","$89,302,115","$260,502,115",Release Date: 18 July 2013 (Taiwan),0,"12,940,000","1,105,442","2,077,406","988,584","171,200,000",03 Jul 2013,"Action, Adventure, Western",Gore Verbinski,"Justin Haythe (screenplay), Ted Elliott (screenplay), Terry Rossio (screenplay), Ted Elliott (screen story), Terry Rossio (screen story), Justin Haythe (screen story)","Johnny Depp, Armie Hammer, William Fichtner, Tom Wilkinson","English, North American Indian",Nominated for 2 Oscars. Another 4 wins & 17 nominations.,USA,Walt Disney Pictures,"208,299",0.64,0.31,0.37
tt1905041,Fast & Furious 6,(2013),PG-13,130min,"Action,Crime,Thriller","$160,000,000","$97,375,245","$238,679,850","$788,679,850",Release Date: 22 May 2013 (Taiwan),0,"66,490,000","3,125,668","9,867,797","4,719,607","550,000,000",24 May 2013,"Action, Crime, Thriller",Justin Lin,"Chris Morgan, Gary Scott Thompson (characters)","Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster","English, Spanish, Russian, Japanese, Cantonese, Dutch",9 wins & 21 nominations.,"USA, Japan, Spain, UK",Universal Pictures,"346,202",0.71,0.7,0.61
tt1441395,Under the Skin,(I),R,108min,"Drama,Horror,Sci-Fi","$13,300,000","$133,154","$2,614,251","$5,380,251",Release Date: 18 July 2014 (Taiwan),0,0,"61,979",0,"8,459","2,766,000",14 Mar 2014,"Drama, Horror, Sci-Fi, Thriller",Jonathan Glazer,"Walter Campbell, Jonathan Glazer, Michel Faber (based on the novel by)","Scarlett Johansson, Jeremy McWilliams, Lynsey Taylor Mackay, Dougie McConnell",English,Nominated for 1 BAFTA Film Award. Another 25 wins & 101 nominations.,"Switzerland, UK, USA",A24,"112,385",0.63,0.84,0.78
tt2191701,Grown Ups 2,(2013),PG-13,101min,Comedy,"$80,000,000","$41,508,572","$133,668,525","$246,984,278",Release Date: 6 September 2013 (Taiwan),0,0,"148,720","644,307","680,855","113,315,753",12 Jul 2013,Comedy,Dennis Dugan,"Fred Wolf, Adam Sandler, Tim Herlihy, Adam Sandler (based on characters created by), Fred Wolf (based on characters created by)","Adam Sandler, Kevin James, Chris Rock, David Spade","English, Spanish",5 wins & 15 nominations.,USA,Sony Pictures,"128,349",0.54,0.07,0.19
tt1670345,Now You See Me,(I),PG-13,115min,"Crime,Mystery,Thriller","$75,000,000","$29,350,389","$117,723,989","$351,723,989",Release Date: 31 May 2013 (Taiwan),0,"22,950,000","3,584,939","1,495,967","2,545,843","234,000,000",31 May 2013,"Crime, Mystery, Thriller",Louis Leterrier,"Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher","English, French",1 win & 3 nominations.,"USA, France",Lionsgate Films,"551,997",0.73,0.5,0.5
tt1321511,Oldboy,(2013),R,104min,"Action,Drama,Mystery","$30,000,000","$885,382","$2,193,658","$4,861,022",Release Date: 21 March 2014 (Taiwan),0,0,0,0,"31,082","2,667,364",27 Nov 2013,"Action, Drama, Mystery, Thriller",Spike Lee,"Garon Tsuchiya (manga), Nobuaki Minegishi (manga), Mark Protosevich (screenplay)","Josh Brolin, Elizabeth Olsen, Sharlto Copley, Samuel L. Jackson",English,4 nominations.,USA,FilmDistrict,"63,167",0.58,0.4,0.49
tt1213663,The World's End,(2013),R,109min,"Action,Comedy,Sci-Fi","$20,000,000","$8,811,790","$26,004,851","$46,089,287",Release Date: 19 July 2013 (UK),0,0,0,0,"96,367","20,084,436",23 Aug 2013,"Action, Comedy, Sci-Fi",Edgar Wright,"Simon Pegg, Edgar Wright","Thomas Law, Zachary Bailess, Jasper Levine, James Tarpey",English,5 wins & 22 nominations.,"UK, USA, Japan",Focus Features,"233,073",0.7,0.89,0.81
tt2024544,12 Years a Slave,(2013),R,134min,"Biography,Drama,History","$20,000,000","$923,715","$56,671,993","$187,733,202",Release Date: 14 March 2014 (Taiwan),0,0,"518,802","62,639","257,123","131,061,209",08 Nov 2013,"Biography, Drama, History",Steve McQueen,"John Ridley (screenplay by), Solomon Northup (based on ""Twelve Years a Slave"" by)","Chiwetel Ejiofor, Dwight Henry, Dickie Gravois, Bryan Batt",English,Won 3 Oscars. Another 235 wins & 326 nominations.,"USA, UK",Fox Searchlight,"574,610",0.81,0.95,0.96
tt0816711,World War Z,(2013),PG-13,116min,"Action,Adventure,Horror","$190,000,000","$66,411,834","$202,359,711","$540,007,876",Release Date: 20 June 2013 (Taiwan),0,0,"5,491,725","5,071,487","3,468,560","337,648,165",21 Jun 2013,"Action, Adventure, Horror, Sci-Fi, Thriller",Marc Forster,"Matthew Michael Carnahan (screenplay), Drew Goddard (screenplay), Damon Lindelof (screenplay), Matthew Michael Carnahan (screen story), J. Michael Straczynski (screen story), Max Brooks (based on the novel by)","Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale","English, Spanish, Hebrew, Arabic",3 wins & 24 nominations.,"USA, UK, Malta",Paramount Pictures,"551,799",0.7,0.66,0.63
tt1663662,Pacific Rim,(2013),PG-13,131min,"Action,Adventure,Sci-Fi","$190,000,000","$37,285,325","$101,802,906","$411,002,906",Release Date: 11 July 2013 (Taiwan),0,"111,940,000","4,088,871","5,069,216","3,874,840","309,200,000",12 Jul 2013,"Action, Adventure, Sci-Fi",Guillermo del Toro,"Travis Beacham (screenplay), Guillermo del Toro (screenplay), Travis Beacham (story)","Charlie Hunnam, Diego Klattenhoff, Idris Elba, Rinko Kikuchi","English, Japanese, Cantonese, Mandarin",Nominated for 1 BAFTA Film Award. Another 6 wins & 47 nominations.,USA,Warner Bros. Pictures,"441,954",0.69,0.72,0.65
tt1538403,The Mortal Instruments: City of Bones,(2013),PG-13,130min,"Action,Fantasy,Horror","$60,000,000","$9,336,957","$31,165,421","$95,396,573",Release Date: 30 August 2013 (Taiwan),0,"4,260,000","1,563,371","1,192,412","1,583,935","64,231,152",21 Aug 2013,"Action, Fantasy, Horror, Mystery, Romance",Harald Zwart,"Jessica Postigo (screenplay by), Cassandra Clare (based on the novel by)","Lily Collins, Jamie Campbell Bower, Kevin Zegers, Jemima West",English,6 wins & 11 nominations.,"USA, Germany, Canada, UK",Sony Pictures,"121,686",0.59,0.14,0.33
tt1430132,The Wolverine,(2013),PG-13,126min,"Action,Adventure,Sci-Fi","$120,000,000","$53,113,752","$132,556,852","$414,828,246",Release Date: 26 July 2013 (Taiwan),0,"40,570,000","3,177,864","3,832,033","3,885,056","282,271,394",26 Jul 2013,"Action, Adventure, Sci-Fi",James Mangold,"Mark Bomback (screenplay), Scott Frank (screenplay)","Hugh Jackman, Tao Okamoto, Rila Fukushima, Hiroyuki Sanada","English, Japanese",2 wins & 11 nominations.,"USA, UK",20th Century Fox,"400,154",0.67,0.71,0.61
tt1800241,American Hustle,(2013),R,138min,"Crime,Drama","$40,000,000","$740,455","$150,117,807","$251,171,807",Release Date: 31 December 2013 (Taiwan),0,"2,810,000","854,721","81,955","717,311","101,054,000",20 Dec 2013,"Crime, Drama",David O. Russell,"Eric Warren Singer, David O. Russell","Christian Bale, Bradley Cooper, Amy Adams, Jeremy Renner","English, Arabic",Nominated for 10 Oscars. Another 70 wins & 208 nominations.,USA,Sony Pictures,"417,619",0.72,0.92,0.9
tt2229499,Don Jon,(2013),R,90min,"Comedy,Drama,Romance","$3,000,000","$8,677,009","$24,477,704","$30,450,756",Release Date: 27 September 2013 (Taiwan),0,0,"244,295",0,"190,845","5,973,052",27 Sep 2013,"Comedy, Drama, Romance",Joseph Gordon-Levitt,Joseph Gordon-Levitt,"Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore, Tony Danza",English,2 wins & 27 nominations.,USA,Relativity Media,"216,066",0.66,0.79,0.66
tt1723121,We're the Millers,(2013),R,110min,"Comedy,Crime","$37,000,000","$26,419,396","$150,394,119","$269,994,119",Release Date: 30 August 2013 (Taiwan),0,0,"595,252","322,042","1,126,128","119,600,000",07 Aug 2013,"Comedy, Crime",Rawson Marshall Thurber,"Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","English, Spanish",4 wins & 15 nominations.,USA,Warner Bros. Pictures,"370,207",0.7,0.48,0.44
tt1245492,This Is the End,(2013),R,107min,"Comedy,Fantasy","$32,000,000","$20,719,162","$101,470,202","$126,041,322",Release Date: 18 October 2013 (Taiwan),0,0,0,0,0,"24,571,120",12 Jun 2013,"Comedy, Fantasy","Evan Goldberg, Seth Rogen","Seth Rogen (screenplay), Evan Goldberg (screenplay), Seth Rogen (screen story), Evan Goldberg (screen story), Seth Rogen (short film ""Jay and Seth vs. The Apocalypse""), Jason Stone (based on the short film ""Jay and Seth vs. The Apocalypse"" by), Evan Goldberg (short film ""Jay and Seth vs. The Apocalypse"")","James Franco, Jonah Hill, Seth Rogen, Jay Baruchel","English, Spanish",10 wins & 20 nominations.,USA,Sony Pictures,"359,086",0.66,0.83,0.67
tt1335975,47 Ronin,(2013),PG-13,128min,"Action,Adventure,Drama","$175,000,000","$9,910,310","$38,362,475","$151,783,839",Release Date: 24 December 2013 (Taiwan),0,0,"568,507","3,489,532","2,525,054","113,421,364",25 Dec 2013,"Action, Adventure, Drama, Fantasy",Carl Rinsch,"Chris Morgan (screenplay), Hossein Amini (screenplay), Chris Morgan (screen story by), Walter Hamada (screen story by)","Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano","English, Japanese",5 nominations.,"USA, UK, Japan, Hungary",Universal Pictures,"135,049",0.63,0.15,0.28
tt2184339,The Purge,(I),R,85min,"Horror,Thriller","$3,000,000","$34,058,360","$64,473,115","$89,328,627",Release Date: 16 August 2013 (Taiwan),0,0,"72,892","321,520","371,643","24,855,512",07 Jun 2013,"Horror, Thriller",James DeMonaco,James DeMonaco,"Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane",English,1 win & 6 nominations.,"USA, France",Universal Pictures,"183,042",0.57,0.39,0.41
tt1170358,The Hobbit: The Desolation of Smaug,(2013),PG-13,161min,"Adventure,Fantasy","$225,000,000","$73,645,197","$258,366,855","$958,366,855",Release Date: 13 December 2013 (Taiwan),0,"74,730,000","4,081,279","5,383,458","4,176,530","700,000,000",13 Dec 2013,"Adventure, Fantasy",Peter Jackson,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Guillermo del Toro (screenplay), J.R.R. Tolkien (novel)","Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott",English,Nominated for 3 Oscars. Another 16 wins & 86 nominations.,"USA, New Zealand",Warner Bros.,"562,910",0.78,0.74,0.66
tt1408101,Star Trek Into Darkness,(2013),PG-13,132min,"Action,Adventure,Sci-Fi","$190,000,000","$70,165,559","$228,778,661","$467,381,469",Release Date: 10 May 2013 (Taiwan),0,"57,045,659","2,178,708","2,788,841","2,410,097","238,602,808",16 May 2013,"Action, Adventure, Sci-Fi",J.J. Abrams,"Roberto Orci, Alex Kurtzman, Damon Lindelof, Gene Roddenberry (television series ""Star Trek"")","Chris Pine, Zachary Quinto, Zoe Saldana, Karl Urban","English, Klingon",Nominated for 1 Oscar. Another 6 wins & 56 nominations.,USA,Paramount,"444,812",0.77,0.84,0.72
tt1572315,Texas Chainsaw 3D,(2013),R,92min,"Horror,Thriller","$20,000,000","$21,744,470","$34,341,945","$47,241,945",Release Date: 15 March 2013 (Taiwan),0,0,"139,151",0,0,"12,900,000",04 Jan 2013,"Horror, Thriller",John Luessenhop,"Adam Marcus (screenplay), Debra Sullivan (screenplay), Kirsten Elms (screenplay), Stephen Susco (story), Adam Marcus (story), Debra Sullivan (story), Kim Henkel (characters), Tobe Hooper (characters)","Alexandra Daddario, Dan Yeager, Trey Songz, Scott Eastwood",English,2 wins & 7 nominations.,USA,Lionsgate Films,"41,513",0.48,0.18,
tt2316411,Enemy,(2013),R,91min,"Mystery,Thriller",,"$16,161","$1,008,726","$3,396,726",Release Date: 31 October 2014 (Taiwan),"18,951",0,0,0,"45,922","2,388,000",06 Feb 2014,"Mystery, Thriller",Denis Villeneuve,"José Saramago (novel), Javier Gullón","Jake Gyllenhaal, Mélanie Laurent, Sarah Gadon, Isabella Rossellini",English,16 wins & 23 nominations.,"Canada, Spain, France",A24 and DIRECTV,"142,200",0.69,0.71,0.61
tt1288558,Evil Dead,(2013),R,91min,"Fantasy,Horror,Thriller","$17,000,000","$25,775,847","$54,239,856","$97,542,952",Release Date: 17 May 2013 (Taiwan),0,0,0,0,"288,887","43,303,096",05 Apr 2013,"Fantasy, Horror, Thriller",Fede Alvarez,"Fede Alvarez (screenplay by), Rodo Sayagues (screenplay by), Sam Raimi (based on the motion picture ""The Evil Dead"",  written by)","Jane Levy, Shiloh Fernandez, Lou Taylor Pucci, Jessica Lucas","English, Welsh",6 wins & 18 nominations.,USA,TriStar Pictures,"145,991",0.65,0.63,0.57
tt1454468,Gravity,(2013),PG-13,91min,"Drama,Sci-Fi,Thriller","$100,000,000","$55,785,112","$274,092,705","$723,192,705",Release Date: 4 October 2013 (Taiwan),0,"70,680,000","3,649,865","1,790,001","3,095,039","449,100,000",04 Oct 2013,"Drama, Sci-Fi, Thriller",Alfonso Cuarón,"Alfonso Cuarón, Jonás Cuarón","Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen","English, Greenlandic",Won 7 Oscars. Another 232 wins & 175 nominations.,"UK, USA",Warner Bros. Pictures,"706,029",0.77,0.96,0.96
tt1650554,Kick-Ass 2,(2013),R,103min,"Action,Comedy,Crime","$28,000,000","$13,332,955","$28,795,985","$60,795,985",Release Date: 23 August 2013 (Taiwan),0,0,"572,297","523,384","433,394","32,000,000",16 Aug 2013,"Action, Comedy, Crime",Jeff Wadlow,"Jeff Wadlow (screenplay), Mark Millar (comic book), John Romita Jr. (comic book)","Aaron Taylor-Johnson, Chloë Grace Moretz, Morris Chestnut, Claudia Lee",English,1 win & 7 nominations.,"USA, UK",Universal Pictures,"238,376",0.66,0.32,0.41
tt0790636,Dallas Buyers Club,(2013),R,117min,"Biography,Drama","$5,000,000","$260,865","$27,298,285","$55,198,285",Release Date: 21 February 2014 (Taiwan),0,0,"176,785",0,"111,941","27,900,000",22 Nov 2013,"Biography, Drama",Jean-Marc Vallée,"Craig Borten, Melisa Wallack","Matthew McConaughey, Jennifer Garner, Jared Leto, Denis O'Hare","English, Japanese",Won 3 Oscars. Another 81 wins & 81 nominations.,USA,Focus Features,"400,637",0.8,0.92,0.84
tt1951264,The Hunger Games: Catching Fire,(2013),PG-13,146min,"Action,Adventure,Sci-Fi","$130,000,000","$158,074,286","$424,668,047","$865,011,746",Release Date: 22 November 2013 (Taiwan),0,"27,920,000","3,533,717","3,663,266","4,798,663","440,343,699",22 Nov 2013,"Action, Adventure, Sci-Fi, Thriller",Francis Lawrence,"Simon Beaufoy (screenplay), Michael Arndt (screenplay), Suzanne Collins (novel)","Jennifer Lawrence, Liam Hemsworth, Jack Quaid, Taylor St. Clair",English,Nominated for 1 Golden Globe. Another 22 wins & 66 nominations.,USA,Lionsgate Films,"573,700",0.75,0.89,0.76
tt2382009,Nymphomaniac: Vol. II,(2013),NotRated,124min,Drama,,"$74,978","$327,167","$2,227,167",Release Date: 7 March 2014 (Taiwan),0,0,"54,601",0,0,"1,900,000",20 Mar 2014,Drama,Lars von Trier,Lars von Trier,"Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf",English,14 wins & 26 nominations.,"Denmark, Germany, Belgium, UK, France, Sweden",Magnolia Pictures,"78,569",0.67,0.6,0.6
