id,name,year,classification,runtime,genres,budget,opening_weekend,gross_na,gross_g,release_date,gross_tw,gross_cn,gross_hk,gross_my,gross_sg,gross_xndom,release_date_USA,Genre,Director,Writer,Actors,Language,Awards,Country,Production,imdbVotes,IMDBscore,TomatoesScore,Metascore
tt1568911,War Horse,(2011),PG-13,146min,"Drama,History,War","$66,000,000","$7,515,402","$79,884,879","$177,584,879",Release Date: 17 February 2012 (Taiwan),0,0,"542,041","164,192","157,491","97,700,000",25 Dec 2011,"Drama, History, War",Steven Spielberg,"Lee Hall (screenplay), Richard Curtis (screenplay), Michael Morpurgo (novel), Nick Stafford (stage play)","Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup","English, German",Nominated for 6 Oscars. Another 15 wins & 70 nominations.,"USA, India",Walt Disney Pictures,"135,903",0.72,0.76,0.72
tt1564367,Just Go with It,(2011),PG-13,117min,"Comedy,Romance","$80,000,000","$30,514,732","$103,028,109","$214,945,591",Release Date: 11 February 2011 (USA),"2,257,650",0,"517,119","576,883","996,463","111,917,482",11 Feb 2011,"Comedy, Romance",Dennis Dugan,"Allan Loeb (screenplay), Timothy Dowling (screenplay), I.A.L. Diamond (screenplay ""Cactus Flower""), Abe Burrows (stage play), Pierre Barillet (French play), Jean-Pierre Grédy (French play)","Adam Sandler, Jennifer Aniston, Nicole Kidman, Nick Swardson",English,5 wins & 11 nominations.,USA,Sony Pictures,"200,202",0.64,0.18,0.33
tt1675434,The Intouchables,(2011),R,112min,"Biography,Comedy,Drama","€9,500,000","$103,507","$10,198,820","$426,588,510",Release Date: 30 March 2012 (Taiwan),"835,742",0,"1,085,180",0,"80,352","416,389,690",02 Nov 2011,"Biography, Comedy, Drama","Olivier Nakache, Éric Toledano","Olivier Nakache, Philippe Pozzo di Borgo (adapted from his autobiographical tale Le Second Souffle), Éric Toledano","François Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot","French, English",Nominated for 1 Golden Globe. Another 35 wins & 39 nominations.,France,The Weinstein Company,"671,214",0.85,0.75,0.57
tt0780504,Drive,(I),R,100min,"Crime,Drama","$15,000,000","$11,340,461","$35,061,555","$76,176,032",Release Date: 16 September 2011 (USA),0,0,"172,512",0,"119,242","41,114,477",16 Sep 2011,"Crime, Drama",Nicolas Winding Refn,"Hossein Amini (screenplay), James Sallis (book)","Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks","English, Spanish",Nominated for 1 Oscar. Another 77 wins & 170 nominations.,USA,FilmDistrict,"518,960",0.78,0.92,0.78
tt1133985,Green Lantern,(2011),PG-13,114min,"Action,Adventure,Sci-Fi","$200,000,000","$53,174,303","$116,601,172","$219,851,172",Release Date: 17 June 2011 (USA),"1,385,482",0,"1,468,456","2,735,227","2,654,412","103,250,000",17 Jun 2011,"Action, Adventure, Sci-Fi",Martin Campbell,"Greg Berlanti (screenplay), Michael Green (screenplay), Marc Guggenheim (screenplay), Michael Goldenberg (screenplay), Greg Berlanti (screen story), Michael Green (screen story), Marc Guggenheim (screen story)","Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong",English,3 wins & 6 nominations.,USA,Warner Bros. Pictures,"251,376",0.55,0.26,0.39
tt1515091,Sherlock Holmes: A Game of Shadows,(2011),PG-13,129min,"Action,Adventure,Crime","$125,000,000","$39,637,079","$186,848,418","$545,448,418",Release Date: 23 December 2011 (Taiwan),0,0,"3,531,422","1,999,136","2,851,740","358,600,000",16 Dec 2011,"Action, Adventure, Crime, Mystery, Thriller",Guy Ritchie,"Michele Mulroney, Kieran Mulroney, Arthur Conan Doyle (characters)","Robert Downey Jr., Jude Law, Noomi Rapace, Rachel McAdams","English, French, Italian, German, Romany",3 wins & 11 nominations.,"USA, UK",Warner Bros. Pictures,"393,075",0.75,0.6,0.48
tt0478304,The Tree of Life,(2011),PG-13,139min,"Drama,Fantasy","$32,000,000","$372,920","$13,303,319","$54,303,319",Release Date: 17 June 2011 (Taiwan),"350,927",0,"472,112",0,"49,152","41,000,000",17 May 2011,"Drama, Fantasy",Terrence Malick,Terrence Malick,"Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken",English,Nominated for 3 Oscars. Another 111 wins & 117 nominations.,USA,Fox Searchlight,"156,107",0.68,0.85,0.85
tt1588398,Sleeping Beauty,(2011),NotRated,101min,"Drama,Romance,Thriller","$3,000,000","$9,207","$36,578","$460,998",Release Date: 2 March 2012 (Taiwan),0,0,"34,955",0,"74,972","424,420",02 Dec 2011,"Drama, Romance, Thriller",Julia Leigh,"Yasunari Kawabata (idea), Julia Leigh (screenplay)","Bridgette Barrett, Rachael Blake, Hannah Bella Bowden, Emily Browning",English,5 wins & 29 nominations.,Australia,IFC Films,"29,247",0.53,0.48,0.57
tt1568346,The Girl with the Dragon Tattoo,(2011),R,158min,"Crime,Drama,Mystery","$90,000,000","$12,768,604","$102,515,793","$232,617,430",Release Date: 30 December 2011 (Taiwan),0,0,"1,093,077",0,"573,539","130,101,637",21 Dec 2011,"Crime, Drama, Mystery, Thriller",David Fincher,"Steven Zaillian (screenplay by), Stieg Larsson (novel)","Daniel Craig, Rooney Mara, Christopher Plummer, Stellan Skarsgård","English, Swedish",Won 1 Oscar. Another 27 wins & 90 nominations.,"USA, Sweden, Norway",Sony Pictures,"386,928",0.78,0.86,0.71
tt1229822,Jane Eyre,(2011),PG-13,120min,"Drama,Romance",,"$182,885","$11,242,660","$34,710,627",Release Date: 25 March 2011 (Taiwan),"166,063",0,"84,055",0,"55,053","23,467,967",22 Apr 2011,"Drama, Romance",Cary Joji Fukunaga,"Charlotte Brontë (novel), Moira Buffini (screenplay)","Mia Wasikowska, Jamie Bell, Su Elliot, Holliday Grainger","English, French",Nominated for 1 Oscar. Another 10 wins & 14 nominations.,"UK, USA",Focus Features,"74,438",0.74,0.84,0.76
tt1259521,The Cabin in the Woods,(2011),R,95min,Horror,"$30,000,000","$14,743,614","$42,073,277","$94,348,403",Release Date: 4 May 2012 (Taiwan),0,0,"380,028","440,855","410,389","52,275,126",13 Apr 2012,"Comedy, Horror",Drew Goddard,"Joss Whedon, Drew Goddard","Kristen Connolly, Chris Hemsworth, Anna Hutchison, Fran Kranz","English, Japanese",20 wins & 33 nominations.,USA,Lionsgate Films,"336,463",0.7,0.91,0.72
tt0993842,Hanna,(2011),PG-13,111min,"Action,Drama,Thriller","$30,000,000","$12,370,549","$40,259,119","$63,782,078",Release Date: 15 April 2011 (Taiwan),"170,324",0,"141,443","284,558","209,121","23,522,959",08 Apr 2011,"Action, Drama, Thriller",Joe Wright,"Seth Lochhead (screenplay), David Farr (screenplay), Seth Lochhead (story)","Saoirse Ronan, Eric Bana, Vicky Krieps, Cate Blanchett","English, French, German, Italian, Arabic, Spanish",8 wins & 25 nominations.,"USA, UK, Germany",Focus Features,"178,880",0.68,0.71,0.65
tt1291584,Warrior,(2011),PG-13,140min,"Drama,Sport","$25,000,000","$5,242,107","$13,657,115","$23,057,115",Release Date: 9 September 2011 (USA),0,0,"1,617","61,457","42,251","9,400,000",09 Sep 2011,"Drama, Sport",Gavin O'Connor,"Gavin O'Connor (screenplay), Anthony Tambakis (screenplay), Cliff Dorfman (screenplay), Gavin O'Connor (story), Cliff Dorfman (story)","Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison","English, Spanish",Nominated for 1 Oscar. Another 6 wins & 20 nominations.,USA,Lionsgate,"401,581",0.82,0.83,0.71
tt1899353,The Raid: Redemption,(2011),R,101min,"Action,Thriller","$1,100,000","$213,785","$4,105,187","$9,148,519",Release Date: 20 April 2012 (Taiwan),0,0,"154,709","44,708","216,693","5,043,332",13 Apr 2012,"Action, Thriller",Gareth Evans,Gareth Evans,"Iko Uwais, Joe Taslim, Donny Alamsyah, Yayan Ruhian",Indonesian,6 wins & 12 nominations.,"Indonesia, France, USA",Sony Pictures Classics,"175,155",0.76,0.86,0.73
tt1570728,"Crazy, Stupid, Love.",(2011),PG-13,118min,"Comedy,Drama,Romance","$50,000,000","$19,104,303","$84,351,197","$145,051,197",Release Date: 23 September 2011 (Taiwan),0,0,"220,037",0,"951,942","60,700,000",29 Jul 2011,"Comedy, Drama, Romance","Glenn Ficarra, John Requa",Dan Fogelman,"Steve Carell, Ryan Gosling, Julianne Moore, Emma Stone",English,Nominated for 1 Golden Globe. Another 3 wins & 21 nominations.,USA,Warner Bros. Pictures,"436,147",0.74,0.78,0.68
tt1253864,Immortals,(2011),R,110min,"Action,Drama,Fantasy","$75,000,000","$32,206,425","$83,504,017","$226,904,017",Release Date: 11 November 2011 (USA),0,0,"982,945","1,876,170","1,736,665","143,400,000",11 Nov 2011,"Action, Drama, Fantasy, Romance",Tarsem Singh,"Charley Parlapanides, Vlas Parlapanides","Henry Cavill, Mickey Rourke, Stephen Dorff, Freida Pinto","English, Greek",1 win & 6 nominations.,USA,Relativity Media,"152,835",0.6,0.38,0.46
tt1284575,Bad Teacher,(2011),R,92min,"Comedy,Romance","$20,000,000","$31,603,106","$100,292,856","$216,197,492",Release Date: 24 June 2011 (USA),0,0,"215,623",0,0,"115,904,636",24 Jun 2011,"Comedy, Romance",Jake Kasdan,"Gene Stupnitsky, Lee Eisenberg","Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake",English,6 wins & 4 nominations.,USA,Sony Pictures,"180,419",0.57,0.45,0.47
tt1298650,Pirates of the Caribbean: On Stranger Tides,(2011),PG-13,136min,"Action,Adventure,Fantasy","$250,000,000","$90,151,958","$241,071,802","$1,045,713,802",Release Date: 18 May 2011 (Taiwan),"8,589,434","70,000,000","5,847,846","5,572,226","4,087,668","804,642,000",20 May 2011,"Action, Adventure, Fantasy",Rob Marshall,"Ted Elliott (screenplay), Terry Rossio (screenplay), Ted Elliott (screen story), Terry Rossio (screen story), Ted Elliott (characters), Terry Rossio (characters), Stuart Beattie (characters), Jay Wolpert (characters), Tim Powers (novel)","Johnny Depp, Penélope Cruz, Geoffrey Rush, Ian McShane","English, Spanish",2 wins & 31 nominations.,"USA, UK",Walt Disney Pictures,"445,615",0.66,0.32,0.45
tt1637688,In Time,(2011),PG-13,109min,"Action,Crime,Drama","$40,000,000","$12,050,368","$37,520,095","$173,930,596",Release Date: 28 October 2011 (Taiwan),0,0,"1,783,928","1,206,204","1,342,995","136,410,501",28 Oct 2011,"Action, Crime, Drama, Sci-Fi, Thriller",Andrew Niccol,Andrew Niccol,"Justin Timberlake, Olivia Wilde, Shyloh Oostwald, Johnny Galecki",English,2 nominations.,USA,20th Century Fox,"345,114",0.67,0.37,0.53
tt1605783,Midnight in Paris,(2011),PG-13,94min,"Comedy,Fantasy,Romance","$17,000,000","$599,003","$56,817,045","$151,119,219",Release Date: 11 May 2011 (France),"396,782",0,"561,499",0,"139,439","94,302,174",10 Jun 2011,"Comedy, Fantasy, Romance",Woody Allen,Woody Allen,"Owen Wilson, Rachel McAdams, Kurt Fuller, Mimi Kennedy","English, French, Spanish, German",Won 1 Oscar. Another 24 wins & 101 nominations.,"Spain, USA, France",Sony Pictures Classics,"354,906",0.77,0.93,0.81
tt1596343,Fast Five,(2011),PG-13,130min,"Action,Crime,Thriller","$125,000,000","$86,198,765","$209,837,675","$626,137,675",Release Date: 6 May 2011 (Taiwan),"11,819,218",0,"1,823,943","5,522,487","3,514,117","416,300,000",29 Apr 2011,"Action, Crime, Thriller",Justin Lin,"Chris Morgan, Gary Scott Thompson (characters)","Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson","English, Portuguese, Spanish, Italian, French",9 wins & 21 nominations.,"USA, Brazil",Universal Pictures,"328,792",0.73,0.77,0.66
tt1092026,Paul,(2011),R,104min,"Adventure,Comedy,Sci-Fi","$40,000,000","$13,043,310","$37,412,945","$97,984,015",Release Date: 14 February 2011 (UK),0,0,0,"220,225","323,416","60,571,070",18 Mar 2011,"Adventure, Comedy, Sci-Fi",Greg Mottola,"Simon Pegg, Nick Frost","Mia Stallard, Simon Pegg, Nick Frost, Jeremy Owen","English, Klingon",2 wins & 9 nominations.,"USA, UK",Universal Pictures,"219,393",0.7,0.71,0.57
tt1650062,Super 8,(2011),PG-13,112min,"Mystery,Sci-Fi,Thriller","$50,000,000","$35,451,168","$127,004,179","$260,095,986",Release Date: 10 June 2011 (Taiwan),"1,647,007",0,"1,244,718","1,684,458","1,208,111","133,091,807",10 Jun 2011,"Mystery, Sci-Fi, Thriller",J.J. Abrams,J.J. Abrams,"Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee",English,11 wins & 67 nominations.,USA,Paramount Pictures,"319,906",0.7,0.81,0.72
tt1229238,Mission: Impossible - Ghost Protocol,(2011),PG-13,132min,"Action,Adventure,Thriller","$145,000,000","$12,785,204","$209,397,903","$694,713,380",Release Date: 15 December 2011 (Taiwan),0,"101,232,739","5,704,387","5,663,435","5,037,487","485,315,477",21 Dec 2011,"Action, Adventure, Thriller",Brad Bird,"Bruce Geller (television series ""Mission: Impossible""), Josh Appelbaum, André Nemec","Tom Cruise, Paula Patton, Simon Pegg, Jeremy Renner","English, Russian, French, Arabic, Swedish",5 wins & 30 nominations.,"USA, United Arab Emirates, Czech Republic, Russia, India, Canada",Paramount Studios,"426,247",0.74,0.93,0.73
tt1632708,Friends with Benefits,(2011),R,109min,"Comedy,Romance","$35,000,000","$18,622,150","$55,802,754","$149,542,245",Release Date: 16 September 2011 (Taiwan),0,0,"237,392",0,"589,999","93,739,491",22 Jul 2011,"Comedy, Romance",Will Gluck,"Keith Merryman (screenplay), David A. Newman (screenplay), Will Gluck (screenplay), Harley Peyton (story), Keith Merryman (story), David A. Newman (story)","Justin Timberlake, Mila Kunis, Patricia Clarkson, Jenna Elfman",English,1 win & 5 nominations.,USA,Sony/Screen Gems,"316,627",0.66,0.68,0.63
tt1723811,Shame,(2011),NC-17,101min,Drama,"$6,500,000","$361,000","$3,909,002","$17,693,675",Release Date: 16 March 2012 (Taiwan),0,0,"124,409",0,0,"13,784,673",13 Jan 2012,Drama,Steve McQueen,"Steve McQueen, Abi Morgan, Harold Manning (french adaptation)","Michael Fassbender, Lucy Walters, Mari-Ange Ramirez, James Badge Dale",English,Nominated for 1 Golden Globe. Another 49 wins & 89 nominations.,UK,Fox Searchlight,"171,052",0.72,0.79,0.72
tt0945513,Source Code,(2011),PG-13,93min,"Action,Drama,Sci-Fi","$32,000,000","$14,812,094","$54,712,227","$147,332,697",Release Date: 1 April 2011 (Taiwan),"2,916,077","10,120,593","1,188,443","661,101","924,597","92,620,470",01 Apr 2011,"Action, Drama, Sci-Fi, Thriller",Duncan Jones,Ben Ripley,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright",English,1 win & 8 nominations.,"USA, Canada",Summit Entertainment,"450,689",0.75,0.92,0.74
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,(2011),PG-13,117min,"Adventure,Drama,Fantasy","$110,000,000","$138,122,261","$281,287,133","$712,205,856",Release Date: 18 November 2011 (Taiwan),0,0,"2,094,715",0,"2,181,325","430,918,723",18 Nov 2011,"Adventure, Drama, Fantasy, Romance",Bill Condon,"Melissa Rosenberg (screenplay), Stephenie Meyer (novel)","Taylor Lautner, Gil Birmingham, Billy Burke, Sarah Clarke","English, Portuguese",11 wins & 22 nominations.,USA,Summit Entertainment,"207,826",0.49,0.25,0.45
tt1502404,Drive Angry,(2011),R,104min,"Action,Fantasy,Thriller","$50,000,000","$5,187,625","$10,721,033","$28,931,401",Release Date: 25 February 2011 (USA),"205,240",0,0,"749,659","74,437","18,210,368",25 Feb 2011,"Action, Fantasy, Thriller",Patrick Lussier,"Todd Farmer, Patrick Lussier","Nicolas Cage, Amber Heard, William Fichtner, Billy Burke",English,1 win & 6 nominations.,USA,Summit Entertainment,"89,938",0.54,0.47,0.44
tt0816462,Conan the Barbarian,(2011),R,113min,"Action,Adventure,Fantasy","$90,000,000","$10,021,215","$21,295,021","$48,795,021",Release Date: 19 August 2011 (USA),"408,854",0,0,"1,025,371","198,800","27,500,000",19 Aug 2011,"Action, Adventure, Fantasy",Marcus Nispel,"Thomas Dean Donnelly, Joshua Oppenheimer, Sean Hood, Robert E. Howard (character of Conan)","Jason Momoa, Stephen Lang, Rachel Nichols, Ron Perlman",English,2 nominations.,USA,Lionsgate,"90,632",0.52,0.25,0.36
tt1340800,Tinker Tailor Soldier Spy,(2011),R,122min,"Drama,Mystery,Thriller","£20,000,000","$310,562","$24,149,393","$80,630,608",Release Date: 16 September 2011 (UK),0,0,"143,036",0,"125,750","56,481,215",06 Jan 2012,"Drama, Mystery, Thriller",Tomas Alfredson,"Bridget O'Connor (screenplay), Peter Straughan (screenplay), John le Carré (novel)","Mark Strong, John Hurt, Zoltán Mucsi, Péter Kálloy Molnár","English, Russian, Hungarian, French, Turkish",Nominated for 3 Oscars. Another 35 wins & 93 nominations.,"France, UK, Germany",Focus Features,"174,382",0.71,0.83,0.85
tt1411238,No Strings Attached,(I),R,108min,"Comedy,Romance","$25,000,000","$19,652,921","$70,662,220","$149,228,077",Release Date: 11 February 2011 (Taiwan),"1,281,833",0,"670,581","397,381","989,390","78,565,857",21 Jan 2011,"Comedy, Romance",Ivan Reitman,"Elizabeth Meriwether (screenplay), Michael Samonek (story), Elizabeth Meriwether (story)","Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes","English, Ukrainian",2 wins & 6 nominations.,USA,Paramount Pictures,"197,074",0.62,0.49,0.5
tt1509767,The Three Musketeers,(2011),PG-13,110min,"Action,Adventure,Romance","$75,000,000","$8,674,452","$20,374,484","$132,274,484",Release Date: 1 September 2011 (Germany),0,0,"753,685","819,649","832,446","111,900,000",21 Oct 2011,"Action, Adventure, Romance",Paul W.S. Anderson,"Alex Litvak (screenplay), Andrew Davies (screenplay), Alexandre Dumas (novel)","Matthew Macfadyen, Milla Jovovich, Helen George, Christian Oliver",English,4 nominations.,"USA, Germany, France, UK",Summit Entertainment,"98,237",0.58,0.26,0.35
tt0970179,Hugo,(2011),PG,126min,"Adventure,Drama,Family","$150,000,000","$11,364,505","$73,864,507","$185,770,160",Release Date: 17 February 2012 (Taiwan),0,0,"662,332",0,"386,058","111,905,653",23 Nov 2011,"Adventure, Drama, Family, Fantasy, Mystery, Romance",Martin Scorsese,"John Logan (screenplay by), Brian Selznick (based on the book entitled ""The Invention of Hugo Cabret"" by)","Ben Kingsley, Sacha Baron Cohen, Asa Butterfield, Chloë Grace Moretz",English,Won 5 Oscars. Another 57 wins & 186 nominations.,"USA, UK, France",Paramount Studios,"283,996",0.75,0.93,0.83
tt1499658,Horrible Bosses,(2011),R,98min,"Comedy,Crime","$35,000,000","$28,302,165","$117,538,559","$209,838,559",Release Date: 2 September 2011 (Taiwan),"1,515,727",0,"870,667","187,668","1,353,767","92,300,000",08 Jul 2011,"Comedy, Crime",Seth Gordon,"Michael Markowitz (screenplay), John Francis Daley (screenplay), Jonathan Goldstein (screenplay), Michael Markowitz (story)","Jason Bateman, Steve Wiebe, Kevin Spacey, Charlie Day",English,3 wins & 11 nominations.,USA,Warner Bros. Pictures,"397,940",0.69,0.69,0.57
tt1527186,Melancholia,(2011),R,135min,"Drama,Sci-Fi","$7,400,000","$257,174","$3,030,848","$15,946,321",Release Date: 26 August 2011 (Taiwan),"54,421",0,"27,928",0,0,"12,915,473",26 May 2011,"Drama, Sci-Fi",Lars von Trier,Lars von Trier,"Kirsten Dunst, Charlotte Gainsbourg, Alexander Skarsgård, Brady Corbet",English,34 wins & 89 nominations.,"Denmark, Sweden, France, Germany",Magnolia Pictures,"153,062",0.72,0.79,0.8
tt1598778,Contagion,(2011),PG-13,106min,"Action,Drama,Thriller","$60,000,000","$22,403,596","$75,658,097","$135,458,097",Release Date: 21 October 2011 (Taiwan),0,0,"855,083","369,308","910,137","59,800,000",09 Sep 2011,"Action, Drama, Thriller",Steven Soderbergh,Scott Z. Burns,"Gwyneth Paltrow, Tien You Chui, Josie Ho, Daria Strokous","English, Mandarin, Cantonese",2 wins & 13 nominations.,"USA, United Arab Emirates",Warner Bros.,"200,905",0.66,0.84,0.7
tt1399103,Transformers: Dark of the Moon,(2011),PG-13,154min,"Action,Adventure,Sci-Fi","$195,000,000","$97,852,865","$352,390,543","$1,123,794,079",Release Date: 28 June 2011 (Taiwan),"37,667,064","165,100,000","10,884,020","10,881,761","9,181,891","771,403,536",29 Jun 2011,"Action, Adventure, Sci-Fi",Michael Bay,Ehren Kruger,"Shia LaBeouf, Rosie Huntington-Whiteley, Josh Duhamel, John Turturro",English,Nominated for 3 Oscars. Another 10 wins & 39 nominations.,USA,Paramount Studios,"365,549",0.63,0.35,0.42
tt1242460,We Need to Talk About Kevin,(2011),R,112min,"Drama,Mystery,Thriller","$7,000,000","$24,587","$1,738,692","$6,038,942",Release Date: 21 October 2011 (UK),0,0,"56,197",0,0,"4,300,250",21 Oct 2011,"Drama, Mystery, Thriller",Lynne Ramsay,"Lynne Ramsay (screenplay), Rory Stewart Kinnear (screenplay), Lionel Shriver (novel)","Tilda Swinton, John C. Reilly, Ezra Miller, Jasper Newell",English,Nominated for 1 Golden Globe. Another 27 wins & 62 nominations.,"UK, USA",Oscilloscope Pictures,"123,238",0.75,0.76,0.68
tt1093357,The Darkest Hour,(2011),PG-13,89min,"Action,Adventure,Horror","$30,000,000","$2,993,519","$21,443,494","$64,626,786",Release Date: 22 December 2011 (Russia),0,0,"764,751","1,902,870","872,697","43,183,292",25 Dec 2011,"Action, Adventure, Horror, Sci-Fi, Thriller",Chris Gorak,"Jon Spaihts (screenplay), Leslie Bohem (story), M.T. Ahern (story), Jon Spaihts (story)","Emile Hirsch, Olivia Thirlby, Max Minghella, Rachael Taylor","English, Russian",1 nomination.,"USA, Russia",Summit Entertainment,"55,034",0.49,0.12,0.18
