id,name,year,classification,runtime,genres,budget,opening_weekend,gross_na,gross_g,release_date,gross_tw,gross_cn,gross_hk,gross_my,gross_sg,gross_xndom,release_date_USA,Genre,Director,Writer,Actors,Language,Awards,Country,Production,imdbVotes,IMDBscore,TomatoesScore,Metascore
tt0398165,The Longest Yard,(2005),PG-13,113min,"Comedy,Crime,Sport","$82,000,000","$47,606,480","$158,119,460","$190,320,568",Release Date: 27 May 2005 (USA),0,0,"35,736","136,948","481,303","32,201,108",27 May 2005,"Comedy, Crime, Sport",Peter Segal,"Al Ruddy (story), Tracy Keenan Wynn, Sheldon Turner (screenplay)","Adam Sandler, Chris Rock, Burt Reynolds, Nelly",English,2 wins & 17 nominations.,USA,Paramount Pictures,"149,978",0.64,0.31,0.48
tt0450278,Hostel,(2005),R,94min,Horror,"$4,800,000","$19,556,099","$47,326,473","$80,578,934",Also Known As: Hostal,"908,537",0,0,0,"155,200","33,252,461",06 Jan 2006,"Horror, Mystery, Thriller",Eli Roth,Eli Roth,"Jay Hernandez, Derek Richardson, Eythor Gudjonsson, Barbara Nedeljakova","English, Czech, German, Dutch, Slovak, Japanese, Icelandic, Russian, Spanish",4 wins & 12 nominations.,"USA, Germany, Czech Republic, Slovakia, Iceland",Lions Gate Films,"158,178",0.59,0.61,0.55
tt0371724,The Hitchhiker's Guide to the Galaxy,(2005),PG,109min,"Adventure,Comedy,Sci-Fi","$50,000,000","$21,103,203","$51,085,416","$104,478,416",Also Known As: Guía del viajero intergaláctico,"121,766",0,"342,021",0,"230,000","53,393,000",29 Apr 2005,"Adventure, Comedy, Sci-Fi",Garth Jennings,"Douglas Adams (book), Douglas Adams (screenplay), Karey Kirkpatrick (screenplay)","Bill Bailey, Anna Chancellor, Warwick Davis, Yasiin Bey",English,1 win & 10 nominations.,"UK, USA",Buena Vista,"176,810",0.68,0.6,0.63
tt0120667,Fantastic Four,(I),PG-13,106min,"Action,Adventure,Fantasy","$100,000,000","$56,061,504","$154,696,080","$330,579,719",Also Known As: Fantastična četvorka,"2,475,002","2,505,427","2,168,031","1,203,432","1,769,306","175,883,639",08 Jul 2005,"Action, Adventure, Fantasy, Sci-Fi",Tim Story,"Mark Frost, Michael France, Stan Lee (Marvel comic book), Jack Kirby (Marvel comic book)","Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis",English,3 wins & 12 nominations.,"USA, Germany",20th Century Fox,"296,153",0.57,0.27,0.4
tt0407304,War of the Worlds,(2005),PG-13,116min,"Adventure,Sci-Fi,Thriller","$132,000,000","$64,878,725","$234,280,354","$591,745,540",Release Date: 29 June 2005 (Taiwan),"7,089,351","6,546,031","3,068,545","1,698,818","1,911,949","357,465,186",29 Jun 2005,"Adventure, Sci-Fi, Thriller",Steven Spielberg,"Josh Friedman (screenplay), David Koepp (screenplay), H.G. Wells (novel)","Tom Cruise, Dakota Fanning, Miranda Otto, Justin Chatwin",English,Nominated for 3 Oscars. Another 14 wins & 44 nominations.,USA,Paramount Pictures,"385,988",0.65,0.75,0.73
tt0378109,Into the Blue,(2005),PG-13,110min,"Action,Adventure,Crime","$50,000,000","$7,057,854","$18,801,234","$44,434,439",Release Date: 30 September 2005 (USA),"532,078",0,0,"314,419","290,878","25,633,205",30 Sep 2005,"Action, Adventure, Crime, Thriller",John Stockwell,Matt Johnson,"Paul Walker, Jessica Alba, Scott Caan, Ashley Scott",English,1 win & 2 nominations.,USA,Sony Pictures,"69,903",0.59,0.21,0.45
tt0372532,The Wedding Date,(2005),PG-13,90min,"Comedy,Romance","$15,000,000","$11,129,580","$31,726,995","$47,175,038",Release Date: 4 February 2005 (USA),0,0,"135,539",0,0,"15,448,043",04 Feb 2005,"Comedy, Romance",Clare Kilner,"Elizabeth Young (book), Dana Fox (screenplay)","Debra Messing, Dermot Mulroney, Amy Adams, Jack Davenport",English,N/A,"USA, UK",Universal Pictures,"45,017",0.61,0.11,0.32
tt0356910,Mr. & Mrs. Smith,(2005),PG-13,120min,"Action,Comedy,Crime","$110,000,000","$50,342,878","$186,336,279","$478,207,520",Release Date: 9 June 2005 (Taiwan),"8,449,213","7,508,590","3,027,991","1,072,734","1,581,393","291,871,241",10 Jun 2005,"Action, Comedy, Crime, Thriller",Doug Liman,Simon Kinberg,"Brad Pitt, Angelina Jolie, Vince Vaughn, Adam Brody","English, Spanish",9 wins & 18 nominations.,USA,20th Century Fox,"415,142",0.65,0.59,0.55
tt0435625,The Descent,(2005),R,99min,"Adventure,Horror,Thriller","£3,500,000","$8,911,330","$26,024,456","$57,130,027",Release Date: 9 December 2005 (Taiwan),"85,287",0,"78,974",0,0,"31,105,571",04 Aug 2006,"Adventure, Horror, Thriller",Neil Marshall,Neil Marshall,"Shauna Macdonald, Natalie Mendoza, Alex Reid, Saskia Mulder",English,8 wins & 18 nominations.,UK,Lionsgate,"184,443",0.72,0.85,0.71
tt0358273,Walk the Line,(2005),PG-13,136min,"Biography,Drama,Music","$28,000,000","$22,347,341","$119,519,402","$186,438,883",Release Date: 18 November 2005 (USA),"336,206",0,"129,300","20,993","137,861","66,919,481",18 Nov 2005,"Biography, Drama, Music, Romance",James Mangold,"Johnny Cash (book), Johnny Cash (book), Gill Dennis, James Mangold","Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick","English, Russian",Won 1 Oscar. Another 44 wins & 46 nominations.,"USA, Germany",20th Century Fox,"212,036",0.79,0.83,0.72
tt0386588,Hitch,(I),PG-13,118min,"Comedy,Romance","$70,000,000","$43,142,214","$179,495,555","$368,100,420",Release Date: 25 February 2005 (Taiwan),"2,042,744",0,"887,567","600,839",0,"188,604,865",11 Feb 2005,"Comedy, Romance",Andy Tennant,Kevin Bisch,"Will Smith, Eva Mendes, Kevin James, Amber Valletta",English,4 wins & 24 nominations.,USA,Sony Pictures,"277,152",0.66,0.68,0.58
tt0395584,The Devil's Rejects,(2005),R,107min,Horror,"$7,000,000","$7,067,335","$17,044,981","$19,390,029",Release Date: 22 July 2005 (USA),0,0,0,0,0,"2,345,048",22 Jul 2005,Horror,Rob Zombie,"Rob Zombie, Rob Zombie (characters)","Sid Haig, Bill Moseley, Sheri Moon Zombie, William Forsythe","English, Spanish",10 wins & 5 nominations.,"USA, Germany",Lions Gate Films,"85,901",0.69,0.53,0.53
tt0399201,The Island,(2005),PG-13,136min,"Action,Sci-Fi,Thriller","$126,000,000","$12,409,070","$35,818,913","$162,949,164",Release Date: 29 July 2005 (Taiwan),"1,152,992",0,"1,113,575","225,000","409,000","127,130,251",22 Jul 2005,"Action, Sci-Fi, Thriller",Michael Bay,"Caspian Tredwell-Owen (screenplay), Alex Kurtzman (screenplay), Roberto Orci (screenplay), Caspian Tredwell-Owen (story)","Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean",English,1 win & 6 nominations.,USA,Dreamworks Distribution LLC,"287,882",0.69,0.4,0.5
tt0419706,Doom,(2005),R,105min,"Action,Adventure,Horror","$60,000,000","$15,488,870","$28,212,337","$55,987,321",Release Date: 4 November 2005 (Taiwan),"624,360",0,"295,529","526,691","387,537","27,774,984",21 Oct 2005,"Action, Adventure, Horror, Sci-Fi",Andrzej Bartkowiak,"Dave Callaham (screenplay), Wesley Strick (screenplay), Dave Callaham (story)","Karl Urban, Rosamund Pike, Deobia Oparei, Ben Daniels","English, Japanese",3 nominations.,"UK, Czech Republic, Germany, USA",Universal Pictures,"99,403",0.52,0.19,0.34
tt0351283,Madagascar,(2005),PG,86min,"Animation,Adventure,Comedy","$75,000,000","$47,224,594","$193,595,521","$542,063,846",Release Date: 15 July 2005 (Taiwan),"3,906,162","3,399,000","2,885,257","1,216,434","2,150,865","348,468,325",27 May 2005,"Animation, Adventure, Comedy, Family","Eric Darnell, Tom McGrath","Mark Burton, Billy Frolick, Eric Darnell, Tom McGrath","Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith","English, Portuguese, Spanish, German, French, Greek",4 wins & 31 nominations.,USA,Dreamworks,"330,035",0.69,0.55,0.57
tt0403508,The Sisterhood of the Traveling Pants,(2005),PG,119min,"Comedy,Drama,Romance","$25,000,000","$9,833,340","$39,053,061","$42,013,878",Release Date: 1 June 2005 (USA),0,0,0,0,0,"2,960,817",01 Jun 2005,"Comedy, Drama, Romance",Ken Kwapis,"Ann Brashares (novel), Delia Ephron (screenplay), Elizabeth Chandler (screenplay)","Amber Tamblyn, Alexis Bledel, America Ferrera, Blake Lively","English, Greek, Spanish",1 win & 14 nominations.,USA,Warner Bros. Pictures,"50,716",0.65,0.77,0.66
tt0397535,Memoirs of a Geisha,(2005),PG-13,145min,"Drama,Romance","$85,000,000","$682,504","$57,490,508","$162,242,962",Release Date: 13 January 2006 (Taiwan),"1,830,505",0,"720,024","532,463",0,"104,752,454",23 Dec 2005,"Drama, Romance",Rob Marshall,"Robin Swicord (screenplay), Arthur Golden (book)","Suzuka Ohgo, Togo Igawa, Mako, Samantha Futerman","English, Japanese",Won 3 Oscars. Another 27 wins & 44 nominations.,"USA, Japan",Sony Pictures,"131,282",0.74,0.35,0.54
tt0377818,The Dukes of Hazzard,(2005),PG-13,104min,"Adventure,Comedy","$50,000,000","$30,675,314","$80,270,227","$111,069,515",Release Date: 5 August 2005 (USA),"73,880",0,0,0,0,"30,799,288",05 Aug 2005,"Adventure, Comedy",Jay Chandrasekhar,"Gy Waldron (based on characters created by), John O'Brien (screenplay by), John O'Brien (story by), Jonathan L. Davis (story by)","Johnny Knoxville, Seann William Scott, Alice Greczyn, Steve Lemme",English,5 wins & 14 nominations.,USA,Warner Bros. Pictures,"72,339",0.51,0.14,0.33
tt0373469,Kiss Kiss Bang Bang,(2005),R,103min,"Action,Comedy,Crime","$15,000,000","$180,660","$4,243,756","$15,785,148",Release Date: 18 November 2005 (USA),0,0,0,0,0,"11,541,392",18 Nov 2005,"Action, Comedy, Crime, Mystery, Thriller",Shane Black,"Brett Halliday (novel), Shane Black (screen story), Shane Black (screenplay)","Robert Downey Jr., Val Kilmer, Michelle Monaghan, Corbin Bernsen",English,5 wins & 16 nominations.,USA,Warner Bros. Pictures,"201,904",0.76,0.85,0.72
tt0416320,Match Point,(2005),R,124min,"Drama,Romance,Thriller","$15,000,000","$398,593","$23,151,529","$85,306,374",Release Date: 10 March 2006 (Taiwan),"184,629",0,"275,764",0,0,"62,154,845",20 Jan 2006,"Drama, Romance, Thriller",Woody Allen,Woody Allen,"Jonathan Rhys Meyers, Alexander Armstrong, Paul Kaye, Matthew Goode",English,Nominated for 1 Oscar. Another 11 wins & 30 nominations.,"UK, Ireland, Luxembourg",Dreamworks,"191,095",0.76,0.76,0.72
tt0384806,The Amityville Horror,(2005),R,90min,"Drama,Horror,Mystery","$19,000,000","$23,507,007","$65,233,369","$108,047,131",Release Date: 24 June 2005 (Taiwan),"1,516,025",0,"515,855","424,300","412,057","42,813,762",15 Apr 2005,"Drama, Horror, Mystery, Thriller",Andrew Douglas,"Scott Kosar (screenplay), Jay Anson (novel), Sandor Stern (earlier screenplay), George Lutz (material), Kathy Lutz (material)","Ryan Reynolds, Melissa George, Jesse James, Jimmy Bennett",English,2 wins & 4 nominations.,USA,MGM,"98,858",0.6,0.24,0.33
tt0396752,Nanny McPhee,(2005),PG,97min,"Comedy,Family,Fantasy","$25,000,000","$14,503,650","$47,144,110","$122,489,822",Release Date: 15 April 2006 (Taiwan),"212,793",0,"456,491","147,951","328,774","75,345,712",27 Jan 2006,"Comedy, Family, Fantasy",Kirk Jones,"Emma Thompson (screenplay), Christianna Brand (""Nurse Matilda"" books)","Emma Thompson, Colin Firth, Kelly Macdonald, Thomas Brodie-Sangster",English,3 wins & 4 nominations.,"USA, UK, France",Universal Pictures,"61,341",0.66,0.73,0.59
tt0399295,Lord of War,(2005),R,122min,"Crime,Drama,Thriller","$50,000,000","$9,390,144","$24,149,632","$72,617,068",Also Known As: El señor de la guerra,"920,696",0,0,0,0,"48,467,436",16 Sep 2005,"Crime, Drama, Thriller",Andrew Niccol,Andrew Niccol,"Nicolas Cage, Bridget Moynahan, Jared Leto, Shake Tukhmanyan","English, Ukrainian, German, Spanish, Russian, French, Arabic, Turkish",2 wins & 2 nominations.,"USA, Germany, France",Lions Gate,"277,099",0.76,0.62,0.62
tt0408306,Munich,(2005),R,164min,"Drama,History,Thriller","$70,000,000","$4,152,260","$47,403,685","$130,358,911",Release Date: 6 January 2006 (USA),"734,059",0,"762,215",0,"338,132","82,955,226",06 Jan 2006,"Drama, History, Thriller",Steven Spielberg,"Tony Kushner (screenplay), Eric Roth (screenplay), George Jonas (book)","Eric Bana, Daniel Craig, Ciarán Hinds, Mathieu Kassovitz","English, German, French, Hebrew, Arabic, Italian, Greek, Russian, Dutch",Nominated for 5 Oscars. Another 13 wins & 65 nominations.,"France, Canada, USA",Universal Pictures,"198,563",0.76,0.78,0.74
tt0405325,Sky High,(2005),PG,100min,"Adventure,Comedy,Family","$35,000,000","$14,631,784","$63,946,815","$86,369,815",Release Date: 29 July 2005 (USA),0,0,0,0,0,"22,423,000",29 Jul 2005,"Adventure, Comedy, Family, Sci-Fi",Mike Mitchell,"Paul Hernandez, Robert Schooley, Mark McCorkle","Michael Angarano, Kurt Russell, Kelly Preston, Danielle Panabaker","English, Cantonese",1 nomination.,USA,Buena Vista,"72,004",0.62,0.74,0.62
tt0430105,Four Brothers,(2005),R,109min,"Action,Crime,Drama","$45,000,000","$21,176,925","$74,494,381","$92,374,674",Also Known As: Quatre frères,"165,410",0,0,"98,552","148,248","17,880,293",01 Jul 2005,"Action, Crime, Drama, Mystery, Thriller",John Singleton,"David Elliot, Paul Lovett","Mark Wahlberg, Tyrese Gibson, André Benjamin, Garrett Hedlund",English,5 wins & 9 nominations.,USA,The Orchard,"124,975",0.69,,0.49
tt0424136,Hard Candy,(2005),R,104min,"Crime,Drama,Thriller","$950,000","$58,049","$1,024,640","$7,022,209",Also Known As: Gorki slatkiš,0,0,0,0,0,"5,997,569",28 Apr 2006,"Crime, Drama, Thriller",David Slade,Brian Nelson,"Patrick Wilson, Ellen Page, Sandra Oh, Odessa Rae",English,10 wins & 13 nominations.,USA,Lions Gate Films,"146,333",0.71,0.67,0.58
tt0294870,Rent,(2005),PG-13,135min,"Drama,Musical,Romance","$40,000,000","$10,016,021","$29,077,547","$31,670,620",Release Date: 23 November 2005 (USA),"226,684",0,0,0,"17,438","2,593,073",23 Nov 2005,"Drama, Musical, Romance",Chris Columbus,"Stephen Chbosky (screenplay), Jonathan Larson (book)","Anthony Rapp, Adam Pascal, Rosario Dawson, Jesse L. Martin",English,1 win & 21 nominations.,USA,Sony Pictures,"46,588",0.7,0.46,0.53
tt0421994,Imagine Me & You,(2005),R,90min,"Comedy,Drama,Romance","$7,900,000","$51,907","$672,243","$2,635,305",Release Date: 25 May 2006 (Germany),0,0,0,0,0,"1,963,062",25 May 2006,"Comedy, Drama, Romance",Ol Parker,Ol Parker,"Piper Perabo, Lena Headey, Matthew Goode, Celia Imrie",English,1 nomination.,"UK, Germany",Fox Searchlight,"27,438",0.68,0.34,0.49
tt0355702,Lords of Dogtown,(2005),PG-13,107min,"Biography,Drama,Sport","$25,000,000","$5,623,373","$11,273,517","$13,411,957",Release Date: 3 June 2005 (USA),0,0,0,0,0,"2,138,440",03 Jun 2005,"Biography, Drama, Sport",Catherine Hardwicke,Stacy Peralta,"John Robinson, Emile Hirsch, Rebecca De Mornay, William Mapother","English, Spanish",1 win & 7 nominations.,"USA, Germany",Sony Pictures Entertainment,"49,136",0.71,0.54,0.56
tt0399146,A History of Violence,(2005),R,96min,"Drama,Thriller","$32,000,000","$504,000","$31,504,633","$60,740,827",Release Date: 3 March 2006 (Taiwan),"89,752",0,0,0,"83,824","29,236,194",30 Sep 2005,"Drama, Thriller",David Cronenberg,"John Wagner (graphic novel), Vince Locke (graphic novel), Josh Olson (screenplay)","Viggo Mortensen, Maria Bello, Ed Harris, William Hurt",English,Nominated for 2 Oscars. Another 37 wins & 78 nominations.,"USA, Germany, Canada",New Line Cinema,"210,507",0.75,0.87,0.81
tt0418763,Jarhead,(2005),R,125min,"Biography,Drama,War","$72,000,000","$27,726,210","$62,658,220","$96,889,998",Release Date: 24 February 2006 (Taiwan),"251,949",0,"29,023",0,"123,179","34,231,778",04 Nov 2005,"Biography, Drama, War",Sam Mendes,"William Broyles Jr. (screenplay), Anthony Swofford (book)","Jake Gyllenhaal, Scott MacDonald, Peter Sarsgaard, Jamie Foxx","English, Spanish, Arabic, Latin",6 wins & 12 nominations.,"USA, UK, Germany",Universal Pictures,"161,704",0.7,0.61,0.58
tt0397065,House of Wax,(2005),R,108min,Horror,"$40,000,000","$12,077,236","$32,064,800","$68,766,121",Release Date: 6 May 2005 (USA),"2,550,000",0,"864,800",0,"494,100","36,701,321",06 May 2005,"Horror, Mystery, Thriller",Jaume Collet-Serra,"Charles Belden (story), Chad Hayes (screenplay), Carey W. Hayes (screenplay)","Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton",English,5 wins & 11 nominations.,"Australia, USA",Warner Bros. Pictures,"107,416",0.53,0.25,0.41
tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,(2005),PG,93min,"Action,Adventure,Comedy","$50,000,000","$12,500,000","$39,177,684","$69,425,966",Release Date: 10 June 2005 (USA),0,0,0,"95,812","318,575","30,248,282",10 Jun 2005,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Robert Rodriguez,"Robert Rodriguez, Marcel Rodriguez, Racer Rodriguez (story)","Taylor Lautner, Taylor Dooley, Cayden Boyd, George Lopez",English,1 win & 10 nominations.,USA,Miramax,"27,062",0.35,0.19,0.38
tt0318649,Sahara,(2005),PG-13,124min,"Action,Adventure,Comedy","$130,000,000","$18,068,372","$68,671,925","$119,269,486",Release Date: 8 April 2005 (UK),"701,961",0,"255,105",0,0,"50,597,561",08 Apr 2005,"Action, Adventure, Comedy, Thriller",Breck Eisner,"Clive Cussler (novel), Thomas Dean Donnelly (screenplay), Joshua Oppenheimer (screenplay), John C. Richards (screenplay), James V. Hart (screenplay)","Jude Akuwudike, Mark Aspinall, Rakie Ayola, Christopher Bello","English, French, Arabic",2 wins & 5 nominations.,"UK, Spain, Germany, USA",Paramount Pictures,"86,545",0.6,0.38,0.41
