id,name,year,classification,runtime,genres,budget,opening_weekend,gross_na,gross_g,release_date,gross_tw,gross_cn,gross_hk,gross_my,gross_sg,gross_xndom,release_date_USA,Genre,Director,Writer,Actors,Language,Awards,Country,Production,imdbVotes,IMDBscore,TomatoesScore,Metascore
tt3040964,The Jungle Book,(2016),PG,106min,"Adventure,Drama,Family","$175,000,000","$103,261,464","$364,001,123","$966,550,600",Release Date: 15 April 2016 (Taiwan),"2,726,000","150,431,684","3,403,921","5,685,000","3,517,370","602,549,477",15 Apr 2016,"Adventure, Drama, Family, Fantasy",Jon Favreau,"Justin Marks (screenplay by), Rudyard Kipling (based on the books by)","Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba",English,Won 1 Oscar. Another 31 wins & 54 nominations.,"UK, USA",Walt Disney Pictures,"239,578",0.74,0.95,0.77
tt3300542,London Has Fallen,(2016),R,99min,"Action,Thriller","$60,000,000","$21,635,601","$62,524,260","$205,754,447",Release Date: 4 March 2016 (Taiwan),"3,672,026","52,302,200","2,183,407","3,025,750","1,360,646","143,230,187",04 Mar 2016,"Action, Thriller",Babak Najafi,"Creighton Rothenberger (based on characters created by), Katrin Benedikt (based on characters created by), Creighton Rothenberger (story by), Katrin Benedikt (story by), Creighton Rothenberger (screenplay by), Katrin Benedikt (screenplay by), Christian Gudegast (screenplay by), Chad St. John (screenplay by)","Alon Aboutboul, Waleed Zuaiter, Adel Bencherif, Mehdi Dehbi","English, Italian, French, Japanese",1 win & 2 nominations.,"UK, Bulgaria, USA",Focus Features,"124,427",0.59,0.26,0.28
tt2948356,Zootopia,(2016),PG,108min,"Animation,Adventure,Comedy","$150,000,000","$75,063,401","$341,268,248","$1,023,784,195",Release Date: 26 February 2016 (Taiwan),"8,850,230","236,086,416","7,043,370","3,134,000","4,370,000","682,515,947",04 Mar 2016,"Animation, Adventure, Comedy, Crime, Family, Mystery","Byron Howard, Rich Moore, Jared Bush(co-director)","Byron Howard (story by), Rich Moore (story by), Jared Bush (story by), Jim Reardon (story by), Josie Trinidad (story by), Phil Johnston (story by), Jennifer Lee (story by), Jared Bush (screenplay by), Phil Johnston (screenplay by)","Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate",English,Won 1 Oscar. Another 45 wins & 65 nominations.,USA,Walt Disney Animation Studios,"379,235",0.8,0.97,0.78
tt1628841,Independence Day: Resurgence,(2016),PG-13,120min,"Action,Adventure,Sci-Fi","$165,000,000","$41,039,944","$103,144,286","$389,681,935",Release Date: 22 June 2016 (Taiwan),"5,936,900","75,359,650","4,474,791","2,959,195","2,593,209","286,537,649",24 Jun 2016,"Action, Adventure, Sci-Fi",Roland Emmerich,"Nicolas Wright (screenplay by), James A. Woods (screenplay by), Dean Devlin (screenplay by), Roland Emmerich (screenplay by), James Vanderbilt (screenplay by), Dean Devlin (story by), Roland Emmerich (story by), Nicolas Wright (story by), James A. Woods (story by), Dean Devlin (based on characters created by), Roland Emmerich (based on characters created by)","Liam Hemsworth, Jeff Goldblum, Jessie T. Usher, Bill Pullman","English, Mandarin",3 wins & 16 nominations.,USA,20th Century Fox,"154,406",0.52,0.29,0.32
tt3799694,The Nice Guys,(2016),R,116min,"Action,Comedy,Crime","$50,000,000","$11,203,270","$36,261,763","$62,788,218",Release Date: 17 June 2016 (Taiwan),0,0,0,0,0,"26,526,455",20 May 2016,"Action, Comedy, Crime, Mystery, Thriller",Shane Black,"Shane Black, Anthony Bagarozzi","Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer","English, German",8 wins & 32 nominations.,USA,Warner Bros. Pictures,"238,429",0.74,0.93,0.7
tt0803096,Warcraft: The Beginning,(2016),PG-13,123min,"Action,Adventure,Fantasy","$160,000,000","$24,166,110","$47,365,290","$433,677,183",Release Date: 8 June 2016 (Taiwan),"4,854,907","213,541,452","2,499,362","2,518,098","1,742,343","386,311,893",10 Jun 2016,"Action, Adventure, Fantasy",Duncan Jones,"Charles Leavitt, Duncan Jones","Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper",English,2 wins & 3 nominations.,"China, Canada, Japan, USA",Universal Pictures,"225,038",0.69,0.28,0.32
tt1489889,Central Intelligence,(2016),PG-13,107min,"Action,Comedy,Crime","$50,000,000","$35,535,250","$127,440,871","$216,972,543",Release Date: 15 July 2016 (Taiwan),"1,132,989",0,"1,054,165","1,439,216","1,212,000","89,531,672",17 Jun 2016,"Action, Comedy, Crime",Rawson Marshall Thurber,"Ike Barinholtz (screenplay), David Stassen (screenplay), Rawson Marshall Thurber (screenplay), Ike Barinholtz (story), David Stassen (story)","Dwayne Johnson, Kevin Hart, Amy Ryan, Danielle Nicolet",English,2 wins & 8 nominations.,"USA, China",Warner Bros. Pictures,"137,002",0.63,0.7,0.52
tt0918940,The Legend of Tarzan,(2016),PG-13,110min,"Action,Adventure,Drama","$180,000,000","$38,527,856","$126,643,061","$356,700,357",Release Date: 29 June 2016 (Taiwan),"2,800,000","46,152,613","1,500,000",0,0,"230,057,296",01 Jul 2016,"Action, Adventure, Drama, Fantasy, Romance",David Yates,"Adam Cozad (screenplay by), Craig Brewer (screenplay by), Craig Brewer (story by), Adam Cozad (story by), Edgar Rice Burroughs (based on the ""Tarzan"" stories created by)","Alexander Skarsgård, Rory J. Saper, Christian Stevens, Christoph Waltz","English, Lingala, French",2 wins & 4 nominations.,"UK, Canada, USA",Lionsgate Pictures,"149,714",0.63,0.36,0.44
tt3110958,Now You See Me 2,(2016),PG-13,129min,"Action,Adventure,Comedy","$90,000,000","$22,383,146","$65,075,540","$334,897,313",Release Date: 8 June 2016 (Taiwan),"6,265,817","97,115,220","3,974,103","2,795,235","2,445,503","269,821,773",10 Jun 2016,"Action, Adventure, Comedy, Crime, Mystery, Thriller",Jon M. Chu,"Ed Solomon (screenplay by), Ed Solomon (story by), Peter Chiarelli (story by), Boaz Yakin (based on characters created by), Edward Ricourt (based on characters created by)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Dave Franco","English, Mandarin, Cantonese",4 nominations.,"France, USA",Lionsgate,"213,601",0.65,0.34,0.46
tt2582782,Hell or High Water,(II),R,102min,"Action,Crime,Drama","$12,000,000","$621,329","$27,007,844","$37,879,877",Release Date: 23 September 2016 (Taiwan),0,0,0,0,0,"10,872,033",26 Aug 2016,"Action, Crime, Drama, Thriller, Western",David Mackenzie,Taylor Sheridan,"Dale Dickey, Ben Foster, Chris Pine, William Sterchi",English,Nominated for 4 Oscars. Another 42 wins & 157 nominations.,USA,Film 44,"175,496",0.76,0.97,0.88
tt4714782,Personal Shopper,(2016),R,105min,"Drama,Horror,Mystery","$6,000,000","$79,175","$1,305,195","$2,877,733",Release Date: 14 April 2017 (Taiwan),0,0,0,0,0,"1,572,538",10 Mar 2017,"Drama, Horror, Mystery, Thriller",Olivier Assayas,Olivier Assayas,"Kristen Stewart, Lars Eidinger, Sigrid Bouaziz, Anders Danielsen Lie","English, French, Swedish, German",9 wins & 19 nominations.,"France, Germany, Czech Republic, Belgium",IFC Films,"29,925",0.62,0.8,0.77
tt1374989,Pride and Prejudice and Zombies,(2016),PG-13,108min,"Action,Comedy,Horror","$28,000,000","$5,324,240","$10,938,134","$16,405,171",Release Date: 5 February 2016 (Taiwan),0,0,"346,624","474,649","157,086","5,467,037",05 Feb 2016,"Action, Horror, Romance",Burr Steers,"Burr Steers (screenplay), Jane Austen (Quirk Books novel), Seth Grahame-Smith (Quirk Books novel)","Lily James, Sam Riley, Bella Heathcote, Ellie Bamber","English, Japanese, Chinese",1 win & 3 nominations.,"USA, UK",Sony Pictures,"46,067",0.58,0.44,0.45
tt5700672,Train to Busan,(2016),NotRated,118min,"Action,Horror,Thriller","￦10,000,000,000","$284,776","$2,129,768","$87,547,518",Release Date: 2 September 2016 (Taiwan),0,0,0,0,0,"85,417,750",20 Jul 2016,"Action, Horror, Thriller",Sang-ho Yeon,"Joo-Suk Park, Sang-ho Yeon (screenplay)","Yoo Gong, Yu-mi Jung, Dong-seok Ma, Su-an Kim","Korean, Hawaiian",30 wins & 36 nominations.,South Korea,Redpeter Film,"106,956",0.75,0.95,0.72
tt3553976,Captain Fantastic,(2016),R,118min,"Comedy,Drama",,"$93,824","$5,879,835","$22,787,101",Release Date: 24 March 2017 (Taiwan),"48,146",0,"49,165","16,317","60,683","16,907,266",29 Jul 2016,"Comedy, Drama",Matt Ross,Matt Ross,"Viggo Mortensen, George MacKay, Samantha Isler, Annalise Basso","English, Esperanto",Nominated for 1 Oscar. Another 14 wins & 42 nominations.,USA,Electric City Entertainment,"158,706",0.79,0.82,0.72
tt2277860,Finding Dory,(2016),PG,97min,"Animation,Adventure,Comedy","$200,000,000","$135,060,273","$486,295,561","$1,028,570,889",Release Date: 7 July 2016 (Taiwan),"5,062,350","38,052,302","6,615,732","1,954,333","4,135,984","542,275,328",17 Jun 2016,"Animation, Adventure, Comedy, Family","Andrew Stanton, Angus MacLane(co-director)","Andrew Stanton (original story by), Andrew Stanton (screenplay by), Victoria Strouse (screenplay by), Bob Peterson (additional screenplay material by), Angus MacLane (additional story material by)","Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson","English, Indonesian",Nominated for 1 BAFTA Film Award. Another 15 wins & 42 nominations.,USA,Walt Disney Pictures/PIXAR,"211,743",0.73,0.94,0.77
tt3065204,The Conjuring 2,(2016),R,134min,"Drama,Horror,Mystery","$40,000,000","$40,406,314","$102,470,008","$320,392,818",Release Date: 8 June 2016 (Taiwan),"4,800,000",0,"1,700,000","3,900,000",0,"217,922,810",10 Jun 2016,"Drama, Horror, Mystery, Thriller",James Wan,"Chad Hayes (screenplay by), Carey W. Hayes (screenplay by), James Wan (screenplay by), David Leslie Johnson-McGoldrick (screenplay by), Chad Hayes (story by), Carey W. Hayes (story by), James Wan (story by), Chad Hayes (based on characters created by), Carey W. Hayes (based on characters created by)","Patrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor",English,4 wins & 13 nominations.,"Canada, USA",Warner Bros. Pictures,"192,070",0.74,0.8,0.65
tt4172430,13 Hours,(2016),R,144min,"Action,Drama,History","$50,000,000","$16,194,738","$52,853,219","$69,411,370",Release Date: 29 January 2016 (Taiwan),"1,385,274",0,"762,505","592,862","406,077","16,558,151",15 Jan 2016,"Action, Drama, History, Thriller, War",Michael Bay,"Chuck Hogan (screenplay), Mitchell Zuckoff (book)","John Krasinski, James Badge Dale, Pablo Schreiber, David Denman","English, Arabic",Nominated for 1 Oscar. Another 4 nominations.,"Malta, Morocco, USA",Paramount Pictures,"103,104",0.73,0.51,0.48
tt1995390,Our Kind of Traitor,(2016),R,108min,"Crime,Drama,Thriller",,"$984,698","$3,153,157","$10,711,027",Release Date: 13 May 2016 (UK),0,0,"44,664","25,037","40,193","7,557,870",13 May 2016,"Crime, Drama, Thriller",Susanna White,"John le Carré (based on the novel by), Hossein Amini","Carlos Acosta, Radivoje Bukvic, Stellan Skarsgård, Mariya Fomina","English, Russian, French",2 nominations.,"UK, France",Film4,"17,338",0.62,0.72,0.57
tt4160708,Don't Breathe,(2016),R,88min,"Crime,Horror,Thriller","$9,900,000","$26,411,706","$89,217,875","$157,100,845",Release Date: 27 September 2016 (Taiwan),"1,313,767",0,"1,082,220","1,318,115","581,045","67,882,970",26 Aug 2016,"Crime, Horror, Thriller",Fede Alvarez,"Fede Alvarez, Rodo Sayagues","Stephen Lang, Jane Levy, Dylan Minnette, Daniel Zovatto",English,7 wins & 21 nominations.,USA,Ghost House Pictures,"184,898",0.71,0.88,0.71
tt3797868,The Choice,(I),PG-13,111min,"Drama,Romance",,"$6,050,443","$18,730,891","$23,079,932",Release Date: 18 March 2016 (Taiwan),0,0,"54,627","16,530",0,"4,349,041",05 Feb 2016,"Drama, Romance",Ross Katz,"Bryan Sipe (screenplay), Nicholas Sparks (novel)","Benjamin Walker, Teresa Palmer, Maggie Grace, Alexandra Daddario",English,3 nominations.,USA,Lionsgate Films,"29,785",0.66,0.11,0.26
tt4034228,Manchester by the Sea,(2016),R,137min,Drama,"$9,000,000","$256,498","$47,695,371","$78,988,148",Release Date: 27 January 2017 (Taiwan),"374,738","1,167,763","223,133",0,"51,803","31,292,777",16 Dec 2016,Drama,Kenneth Lonergan,Kenneth Lonergan,"Casey Affleck, Ben O'Brien, Kyle Chandler, Richard Donelly",English,Won 2 Oscars. Another 117 wins & 243 nominations.,USA,Roadside Attractions ,"214,155",0.78,0.96,0.96
tt4139124,Keanu,(2016),R,100min,"Action,Comedy,Crime","$15,000,000","$9,453,224","$20,591,853","$20,651,333",Release Date: 29 April 2016 (USA),0,0,0,0,0,"59,480",29 Apr 2016,"Action, Comedy, Crime",Peter Atencio,"Jordan Peele, Alex Rubens","Jordan Peele, Keegan-Michael Key, Tiffany Haddish, Method Man",English,5 wins & 5 nominations.,USA,Warner Bros. Pictures,"41,435",0.63,0.77,0.63
tt2381991,The Huntsman: Winter's War,(2016),PG-13,114min,"Action,Adventure,Drama","$115,000,000","$19,445,035","$48,390,190","$164,989,338",Release Date: 8 April 2016 (Taiwan),"2,294,903","16,952,540","1,514,736","3,459,241","1,796,017","116,599,148",22 Apr 2016,"Action, Adventure, Drama, Fantasy",Cedric Nicolas-Troyan,"Evan Spiliotopoulos, Craig Mazin, Evan Daugherty (characters)","Chris Hemsworth, Charlize Theron, Jessica Chastain, Emily Blunt",English,16 nominations.,"USA, China",Universal Pictures,"87,232",0.61,0.18,0.35
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,(2016),PG-13,112min,"Action,Adventure,Comedy","$135,000,000","$35,316,382","$82,051,601","$245,623,848",Release Date: 3 June 2016 (Taiwan),"2,227,907","58,933,101","676,125","3,241,524","1,711,423","163,572,247",03 Jun 2016,"Action, Adventure, Comedy, Sci-Fi",Dave Green,"Josh Appelbaum, André Nemec, Peter Laird (based on the Teenage Mutant Ninja Turtles characters created by), Kevin Eastman (based on the Teenage Mutant Ninja Turtles characters created by)","Megan Fox, Will Arnett, Laura Linney, Stephen Amell",English,10 nominations.,"USA, Hong Kong, China, Canada",Paramount Pictures,"76,794",0.6,0.37,0.4
tt1700841,Sausage Party,(2016),R,89min,"Animation,Adventure,Comedy","$19,000,000","$34,263,534","$97,685,686","$140,705,322",Release Date: 11 November 2016 (Taiwan),"195,215",0,"292,878",0,"226,781","43,019,636",12 Aug 2016,"Animation, Adventure, Comedy, Fantasy","Greg Tiernan, Conrad Vernon","Kyle Hunter (screenplay by), Ariel Shaffir (screenplay by), Seth Rogen (screenplay by), Evan Goldberg (screenplay by), Seth Rogen (story by), Evan Goldberg (story by), Jonah Hill (story by)","Alistair Abell, Iris Apatow, Sugar Lyn Beard, Michael Cera",English,1 win & 24 nominations.,USA,Sony Pictures,"158,441",0.62,0.82,0.66
tt2823054,Mike and Dave Need Wedding Dates,(2016),R,98min,"Adventure,Comedy,Romance","$33,000,000","$16,628,170","$46,009,673","$77,068,246",Release Date: 9 September 2016 (Taiwan),"132,179",0,"130,106",0,"130,480","31,058,573",08 Jul 2016,"Adventure, Comedy, Romance",Jake Szymanski,"Andrew Jay Cohen, Brendan O'Brien","Zac Efron, Adam Devine, Anna Kendrick, Aubrey Plaza","English, Chinese, Japanese",4 nominations.,USA,20th Century Fox,"74,735",0.6,0.36,0.51
tt3410834,Allegiant,(2016),PG-13,120min,"Action,Adventure,Mystery","$110,000,000","$29,027,348","$66,184,051","$179,246,868",Release Date: 18 March 2016 (Taiwan),0,"18,676,215","878,615","1,576,082","1,201,139","113,062,817",18 Mar 2016,"Action, Adventure, Mystery, Sci-Fi, Thriller",Robert Schwentke,"Noah Oppenheim (screenplay), Adam Cooper (screenplay), Bill Collage (screenplay), Veronica Roth (novel)","Shailene Woodley, Theo James, Naomi Watts, Octavia Spencer",English,3 wins & 11 nominations.,USA,Lionsgate,"94,706",0.57,0.11,0.33
tt2567026,Alice Through the Looking Glass,(2016),PG,113min,"Adventure,Family,Fantasy","$170,000,000","$26,858,726","$77,041,381","$299,457,024",Release Date: 27 May 2016 (Taiwan),"1,851,041","58,780,778","2,337,169","1,126,588","578,204","222,415,643",27 May 2016,"Adventure, Family, Fantasy",James Bobin,"Linda Woolverton (screenplay), Lewis Carroll (books)","Johnny Depp, Mia Wasikowska, Helena Bonham Carter, Anne Hathaway",English,2 wins & 18 nominations.,"USA, UK",Walt Disney Pictures,"79,006",0.62,0.29,0.34
tt1179933,10 Cloverfield Lane,(2016),PG-13,103min,"Drama,Horror,Mystery","$15,000,000","$24,727,437","$72,082,998","$110,216,998",Release Date: 1 April 2016 (Taiwan),"857,509",0,"422,332","196,641","276,202","38,134,000",11 Mar 2016,"Drama, Horror, Mystery, Sci-Fi, Thriller",Dan Trachtenberg,"Josh Campbell (screenplay by), Matthew Stuecken (screenplay by), Damien Chazelle (screenplay by), Josh Campbell (story by), Matthew Stuecken (story by)","John Goodman, Mary Elizabeth Winstead, John Gallagher Jr., Douglas M. Griffin",English,13 wins & 45 nominations.,USA,Bad Robot Productions,"259,057",0.72,0.9,0.76
tt4438848,Neighbors 2: Sorority Rising,(2016),R,92min,Comedy,"$35,000,000","$21,760,405","$55,455,765","$108,007,109",Release Date: 6 May 2016 (Taiwan),0,0,"952,970",0,0,"52,551,344",20 May 2016,Comedy,Nicholas Stoller,"Andrew Jay Cohen, Brendan O'Brien, Nicholas Stoller, Evan Goldberg, Seth Rogen, Andrew Jay Cohen (based on characters created by), Brendan O'Brien (based on characters created by)","Seth Rogen, Zac Efron, Rose Byrne, Chloë Grace Moretz",English,3 wins & 5 nominations.,"USA, China",Universal Pictures,"102,139",0.57,0.63,0.58
tt0475290,"Hail, Caesar!",(2016),PG-13,106min,"Comedy,Drama,Music","$22,000,000","$11,355,225","$30,498,085","$63,647,656",Release Date: 14 March 2016 (Taiwan),0,0,"158,151","38,403","101,445","33,149,571",05 Feb 2016,"Comedy, Drama, Music, Mystery","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Josh Brolin, George Clooney, Alden Ehrenreich, Ralph Fiennes",English,Nominated for 1 Oscar. Another 11 wins & 38 nominations.,"UK, Japan, USA",Universal Pictures,"111,151",0.63,0.86,0.72
tt1860213,Dirty Grandpa,(2016),R,102min,Comedy,"$25,000,000","$11,111,875","$35,593,113","$94,073,028",Release Date: 22 January 2016 (Taiwan),"1,243,856",0,"1,459,710",0,"285,547","58,479,915",22 Jan 2016,Comedy,Dan Mazer,John Phillips,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza",English,2 wins & 11 nominations.,USA,Lionsgate Films,"101,076",0.59,0.11,0.21
tt4052882,The Shallows,(2016),PG-13,86min,"Drama,Horror,Thriller","$17,000,000","$16,800,868","$55,124,043","$119,100,758",Release Date: 18 August 2016 (Taiwan),"715,025","15,291,870","497,244","1,557,721","361,438","63,976,715",24 Jun 2016,"Drama, Horror, Thriller",Jaume Collet-Serra,Anthony Jaswinski,"Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas","English, Spanish",15 nominations.,USA,Ombra Films,"105,945",0.63,0.78,0.59
tt4034354,Swiss Army Man,(2016),R,97min,"Adventure,Comedy,Drama","$3,000,000","$105,453","$4,210,454","$4,935,501",Release Date: 1 July 2016 (USA),0,0,0,0,0,"725,047",01 Jul 2016,"Adventure, Comedy, Drama, Fantasy, Romance","Dan Kwan, Daniel Scheinert","Daniel Scheinert, Dan Kwan","Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero",English,6 wins & 28 nominations.,"USA, Sweden",Blackbird Films,"90,974",0.7,0.71,0.64
tt2304933,The 5th Wave,(2016),PG-13,112min,"Action,Adventure,Drama","$38,000,000","$10,326,356","$34,916,787","$109,906,372",Release Date: 21 January 2016 (Taiwan),"1,387,587",0,"1,290,178","2,506,794","1,137,483","74,989,585",22 Jan 2016,"Action, Adventure, Drama, Fantasy, Sci-Fi, Thriller",J Blakeson,"Susannah Grant (screenplay by), Akiva Goldsman (screenplay by), Jeff Pinkner (screenplay by), Rick Yancey (based on the novel by)","Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders",English,1 nomination.,"USA, UK",Sony Pictures,"90,155",0.52,0.15,0.33
tt4786282,Lights Out,(II),PG-13,81min,"Drama,Horror,Mystery","$4,900,000","$21,688,103","$67,268,835","$148,868,835",Release Date: 21 July 2016 (Taiwan),"1,500,000",0,"771,000",0,0,"81,600,000",22 Jul 2016,"Drama, Horror, Mystery, Thriller",David F. Sandberg,"Eric Heisserer (screenplay), David F. Sandberg (based on the short film by)","Teresa Palmer, Gabriel Bateman, Alexander DiPersia, Billy Burke",English,3 wins & 9 nominations.,USA,RatPac-Dune Entertainment,"100,042",0.63,0.76,0.58
tt3647498,Blood Father,(2016),R,88min,"Action,Crime,Drama","$13,000,000",,,"$6,903,033",Release Date: 31 August 2016 (France),0,"2,057,916",0,0,0,"6,903,033",26 Aug 2016,"Action, Crime, Drama, Thriller",Jean-François Richet,"Peter Craig (screenplay by), Andrea Berloff (screenplay by), Peter Craig (based upon the novel by)","Mel Gibson, Erin Moriarty, Diego Luna, Michael Parks","English, Spanish",N/A,France,N/A,"51,771",0.64,0.89,0.66
