id,name,year,classification,runtime,genres,budget,opening_weekend,gross_na,gross_g,release_date,gross_tw,gross_cn,gross_hk,gross_my,gross_sg,gross_xndom,release_date_USA,Genre,Director,Writer,Actors,Language,Awards,Country,Production,imdbVotes,IMDBscore,TomatoesScore,Metascore
tt1131729,Pirate Radio,(2009),R,135min,"Comedy,Drama,Music","$50,000,000","$2,904,380","$8,017,917","$36,348,784",Also Known As: Good Morning England,0,0,0,0,0,"28,330,867",13 Nov 2009,"Comedy, Drama, Music",Richard Curtis,Richard Curtis,"Michael Hadley, Charlie Rowe, Lucy Fleming, Philip Seymour Hoffman",English,1 win & 8 nominations.,"UK, France, Germany",Focus Features,"101,590",0.74,0.62,0.58
tt1049413,Up,(2009),PG,96min,"Animation,Adventure,Comedy","$175,000,000","$68,108,790","$293,004,164","$735,099,082",Release Date: 31 July 2009 (Taiwan),"2,571,288",0,"4,325,709","1,240,276","2,864,063","442,094,918",29 May 2009,"Animation, Adventure, Comedy, Family","Pete Docter, Bob Peterson(co-director)","Pete Docter (story by), Bob Peterson (story by), Tom McCarthy (story by), Bob Peterson (screenplay by), Pete Docter (screenplay by)","Edward Asner, Christopher Plummer, Jordan Nagai, Bob Peterson",English,Won 2 Oscars. Another 74 wins & 81 nominations.,USA,Walt Disney Pictures,"842,862",0.82,0.98,0.88
tt1136608,District 9,(2009),R,112min,"Action,Sci-Fi,Thriller","$30,000,000","$37,354,308","$115,646,235","$210,819,611",Release Date: 27 November 2009 (Taiwan),"358,198",0,"975,509","744,751","406,028","95,173,376",14 Aug 2009,"Action, Sci-Fi, Thriller",Neill Blomkamp,"Neill Blomkamp, Terri Tatchell","Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike","English, Nyanja, Afrikaans, Zulu, Xhosa, Southern Sotho",Nominated for 4 Oscars. Another 30 wins & 110 nominations.,"South Africa, USA, New Zealand, Canada",Sony Pictures/Screen Gems,"602,571",0.79,0.9,0.81
tt0758746,Friday the 13th,(2009),R,97min,"Horror,Mystery,Thriller","$19,000,000","$40,570,365","$65,002,019","$91,379,051",Release Date: 13 March 2009 (Taiwan),"306,654",0,"102,575","243,241","356,312","26,377,032",13 Feb 2009,"Horror, Mystery, Thriller",Marcus Nispel,"Damian Shannon (screenplay), Mark Swift (screenplay), Damian Shannon (story), Mark Swift (story), Mark Wheaton (story), Victor Miller (characters)","Jared Padalecki, Danielle Panabaker, Amanda Righetti, Travis Van Winkle","English, Ukrainian",2 wins & 4 nominations.,USA,Warner Bros. Pictures/New Line/Paramount,"88,937",0.56,0.25,0.34
tt0808151,Angels & Demons,(2009),PG-13,138min,"Mystery,Thriller","$150,000,000","$46,204,168","$133,375,846","$485,930,816",Release Date: 14 May 2009 (Taiwan),"4,162,577",0,"2,708,192","1,364,412","2,162,779","352,554,970",15 May 2009,"Mystery, Thriller",Ron Howard,"David Koepp (screenplay), Akiva Goldsman (screenplay), Dan Brown (novel)","Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgård","English, Italian, Latin, French, Swiss German, German, Chinese, Spanish, Polish",1 win & 5 nominations.,"USA, Italy",Sony/Columbia Pictures,"251,902",0.67,0.37,0.48
tt1078940,Couples Retreat,(2009),PG-13,113min,Comedy,"$70,000,000","$34,286,740","$109,204,945","$171,844,840",Release Date: 9 October 2009 (USA),"203,223",0,0,"173,985","390,885","62,639,895",09 Oct 2009,Comedy,Peter Billingsley,"Jon Favreau, Vince Vaughn, Dana Fox","Vince Vaughn, Jason Bateman, Faizon Love, Jon Favreau","English, Ukrainian",1 win & 4 nominations.,USA,Universal Pictures,"94,261",0.55,0.1,0.23
tt0380510,The Lovely Bones,(2009),PG-13,135min,"Drama,Fantasy,Thriller","$65,000,000","$116,616","$44,114,232","$93,621,340",Release Date: 19 March 2010 (Taiwan),"216,418",0,"215,772","118,942","164,275","49,507,108",15 Jan 2010,"Drama, Fantasy, Thriller",Peter Jackson,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Alice Sebold (novel)","Mark Wahlberg, Rachel Weisz, Susan Sarandon, Stanley Tucci",English,Nominated for 1 Oscar. Another 10 wins & 45 nominations.,"USA, UK, New Zealand",Paramount Pictures,"145,316",0.67,0.32,0.42
tt1142988,The Ugly Truth,(2009),R,96min,"Comedy,Romance","$38,000,000","$27,605,576","$88,915,214","$321,682,600",Release Date: 2 October 2009 (Taiwan),"2,151,035",0,"891,570","481,525","1,057,162","232,767,386",24 Jul 2009,"Comedy, Romance",Robert Luketic,"Nicole Eastman (screenplay), Karen McCullah (screenplay), Kirsten Smith (screenplay), Nicole Eastman (story)","Katherine Heigl, Gerard Butler, Bree Turner, Eric Winter",English,3 wins & 5 nominations.,USA,Sony/Columbia Pictures,"189,799",0.64,0.14,0.28
tt1131734,Jennifer's Body,(2009),R,102min,"Comedy,Horror","$16,000,000","$6,868,397","$16,204,793","$31,556,061",Release Date: 18 September 2009 (USA),0,0,"263,346","559,214","526,663","15,351,268",18 Sep 2009,"Comedy, Horror",Karyn Kusama,Diablo Cody,"Megan Fox, Amanda Seyfried, Johnny Simmons, Adam Brody","English, Spanish",3 wins & 4 nominations.,USA,20th Century Fox,"105,915",0.52,0.44,0.47
tt0878804,The Blind Side,(2009),PG-13,129min,"Biography,Drama,Sport","$29,000,000","$34,119,372","$255,959,475","$309,208,309",Release Date: 26 February 2010 (Taiwan),"503,586",0,"92,795",0,"279,274","53,248,834",20 Nov 2009,"Biography, Drama, Sport",John Lee Hancock,"John Lee Hancock, Michael Lewis (book)","Sandra Bullock, Tim McGraw, Quinton Aaron, Jae Head",English,Won 1 Oscar. Another 7 wins & 30 nominations.,USA,Warner Bros. Pictures,"266,052",0.77,0.66,0.53
tt1046173,G.I. Joe: The Rise of Cobra,(2009),PG-13,118min,"Action,Adventure,Sci-Fi","$175,000,000","$54,713,046","$150,201,498","$302,469,017",Release Date: 7 August 2009 (Taiwan),"2,048,471",0,"1,789,732","2,804,979","2,505,428","152,267,519",07 Aug 2009,"Action, Adventure, Sci-Fi, Thriller",Stephen Sommers,"Stuart Beattie (screenplay), David Elliot (screenplay), Paul Lovett (screenplay), Michael B. Gordon (story), Stuart Beattie (story), Stephen Sommers (story)","Adewale Akinnuoye-Agbaje, Christopher Eccleston, Grégory Fitoussi, Joseph Gordon-Levitt","English, French, Scottish Gaelic",3 wins & 16 nominations.,"USA, Czech Republic",Paramount Pictures,"190,751",0.58,0.34,0.32
tt1001508,He's Just Not That Into You,(2009),PG-13,129min,"Comedy,Drama,Romance","$40,000,000","$27,785,487","$93,953,653","$178,846,899",Release Date: 13 February 2009 (Taiwan),"1,282,755",0,"662,445","227,438","714,176","84,893,246",06 Feb 2009,"Comedy, Drama, Romance",Ken Kwapis,"Abby Kohn, Marc Silverstein, Greg Behrendt (book), Liz Tuccillo (book)","Morgan Lily, Trenton Rogers, Michelle Carmichael, Jasmine Woods",English,1 win & 3 nominations.,"Germany, USA",Warner Bros. Pictures/New Line Cinema,"149,342",0.64,0.4,0.47
tt1190080,2012,(I),PG-13,158min,"Action,Adventure,Sci-Fi","$200,000,000","$65,237,614","$166,112,167","$788,550,900",Release Date: 13 November 2009 (Taiwan),"13,395,852","90,186,569","6,323,434","7,511,710","4,645,078","622,438,733",13 Nov 2009,"Action, Adventure, Sci-Fi",Roland Emmerich,"Roland Emmerich, Harald Kloser","John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandie Newton","English, French, Tibetan, Mandarin, Russian, Hindi, Portuguese, Latin, Italian, Spanish",5 wins & 21 nominations.,USA,Sony Pictures/Columbia,"326,562",0.58,0.39,0.49
tt1467304,The Human Centipede (First Sequence),(2009),R,92min,Horror,"€1,500,000","$12,424","$181,467","$325,113",Also Known As: Ljudska stonoga,"61,108",0,0,0,0,"143,646",28 Apr 2010,Horror,Tom Six,Tom Six,"Dieter Laser, Ashley C. Williams, Ashlynn Yennie, Akihiro Kitamura","English, German, Japanese",8 wins & 3 nominations.,Netherlands,IFC Films,"67,628",0.44,0.5,0.33
tt1197624,Law Abiding Citizen,(2009),R,109min,"Crime,Drama,Thriller","$50,000,000","$21,039,502","$73,357,727","$126,690,726",Release Date: 16 October 2009 (USA),"210,893",0,"242,356","164,162","243,798","53,332,999",16 Oct 2009,"Crime, Drama, Thriller",F. Gary Gray,Kurt Wimmer,"Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill",English,3 wins & 5 nominations.,USA,Overture Films,"251,291",0.74,0.26,0.34
tt1017460,Splice,(2009),R,104min,"Drama,Horror,Sci-Fi","$30,000,000","$7,385,277","$17,010,170","$26,857,459",Release Date: 30 July 2010 (Taiwan),"174,302",0,"196,202",0,0,"9,847,289",04 Jun 2010,"Drama, Horror, Sci-Fi",Vincenzo Natali,"Vincenzo Natali (screenplay), Antoinette Terry Bryant (screenplay), Doug Taylor (screenplay), Vincenzo Natali (story), Antoinette Terry Bryant (story)","Adrien Brody, Sarah Polley, Delphine Chanéac, Brandon McGibbon","English, French",4 wins & 23 nominations.,"Canada, France, USA",Warner Brothers,"87,308",0.57,0.75,0.66
tt1041829,The Proposal,(I),PG-13,108min,"Comedy,Drama,Romance","$40,000,000","$33,627,598","$163,958,031","$317,375,031",Release Date: 19 June 2009 (USA),"1,400,215",0,"1,617,635","700,306","1,393,207","153,417,000",19 Jun 2009,"Comedy, Drama, Romance",Anne Fletcher,Peter Chiarelli,"Sandra Bullock, Ryan Reynolds, Mary Steenburgen, Craig T. Nelson",English,Nominated for 1 Golden Globe. Another 7 wins & 19 nominations.,USA,Walt Disney Pictures,"270,892",0.67,0.44,0.48
tt1216496,Mother,(2009),R,129min,"Crime,Drama,Mystery","$5,000,000","$35,858","$551,509","$17,113,736",Release Date: 5 March 2010 (Taiwan),"19,053",0,"23,133",0,"36,365","16,562,227",28 May 2009,"Crime, Drama, Mystery, Thriller",Joon-ho Bong,"Joon-ho Bong (story), Eun-kyo Park (screenplay), Joon-ho Bong (screenplay)","Hye-ja Kim, Won Bin, Goo Jin, Je-mun Yun",Korean,37 wins & 43 nominations.,South Korea,Magnolia Pictures,"36,804",0.78,0.96,0.79
tt0870984,Antichrist,(2009),NotRated,108min,"Drama,Horror","$11,000,000","$71,397","$404,122","$7,722,625",Also Known As: Anticristo,"23,646",0,0,0,0,"7,318,503",20 May 2009,"Drama, Horror",Lars von Trier,Lars von Trier,"Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrøm",English,21 wins & 30 nominations.,"Denmark, Germany, France, Sweden, Italy, Poland",IFC Films,"106,115",0.66,0.52,0.49
tt1187043,3 Idiots,(2009),PG-13,170min,"Comedy,Drama","रू550,000,000","$1,645,502","$6,532,874","$10,741,063",Also Known As: 3 Ahmak,"629,024",0,"3,019,322","96,817",0,"4,208,189",25 Dec 2009,"Comedy, Drama",Rajkumar Hirani,"Rajkumar Hirani (screenplay), Abhijat Joshi (screenplay), Vidhu Vinod Chopra (screenplay associate), Abhijat Joshi (story), Chetan Bhagat (novel)","Aamir Khan, Madhavan, Sharman Joshi, Kareena Kapoor","Hindi, English",26 wins & 13 nominations.,India,Big Pictures,"297,857",0.84,1.0,0.67
tt1022603,500 Days of Summer,(2009),PG-13,95min,"Comedy,Drama,Romance","$7,500,000","$834,501","$32,391,374","$60,722,734",Release Date: 20 November 2009 (Taiwan),"277,514",0,"626,507","50,666","609,884","28,331,360",07 Aug 2009,"Comedy, Drama, Romance",Marc Webb,"Scott Neustadter, Michael H. Weber","Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz","English, French, Swedish",Nominated for 2 Golden Globes. Another 17 wins & 54 nominations.,USA,Fox Searchlight Pictures,"439,998",0.77,0.85,0.76
tt0780521,The Princess and the Frog,(2009),G,97min,"Animation,Adventure,Comedy","$105,000,000","$786,190","$104,400,899","$267,045,765",Release Date: 12 February 2010 (Taiwan),"160,327",0,"548,171","941,156","544,942","162,644,866",11 Dec 2009,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance","Ron Clements, John Musker","Ron Clements (story by), John Musker (story by), Greg Erb (story by), Jason Oremland (story by), Ron Clements (screenplay by), John Musker (screenplay by), Rob Edwards (screenplay by), E.D. Baker (story inspired in part by ""The Frog Princess"" by)","Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley","English, French",Nominated for 3 Oscars. Another 11 wins & 38 nominations.,USA,Walt Disney Pictures,"108,712",0.71,0.85,0.73
tt1148204,Orphan,(2009),R,123min,"Horror,Mystery,Thriller",,"$12,871,483","$41,596,251","$76,699,632",Release Date: 14 August 2009 (Taiwan),"652,099",0,"1,069,646","375,664","400,746","35,103,381",24 Jul 2009,"Horror, Mystery, Thriller",Jaume Collet-Serra,"David Leslie Johnson-McGoldrick (screenplay), Alex Mace (story)","Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman, CCH Pounder","English, American Sign Language, Estonian",1 win & 7 nominations.,"USA, Canada, Germany",Warner Bros. Pictures,"174,815",0.7,0.55,0.42
tt1055369,Transformers: Revenge of the Fallen,(2009),PG-13,150min,"Action,Adventure,Sci-Fi","$200,000,000","$108,966,307","$402,111,870","$836,303,693",Release Date: 23 June 2009 (Taiwan),"7,537,453","65,837,290","6,202,442","7,856,544","5,880,317","434,191,823",24 Jun 2009,"Action, Adventure, Sci-Fi",Michael Bay,"Ehren Kruger, Roberto Orci, Alex Kurtzman","Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson","English, Spanish",Nominated for 1 Oscar. Another 15 wins & 27 nominations.,USA,Paramount/Dreamworks,"363,933",0.6,0.19,0.35
tt0795351,Case 39,(2009),R,109min,"Horror,Mystery,Thriller","$26,000,000","$5,350,570","$13,261,851","$28,189,979",Release Date: 27 November 2009 (Taiwan),"202,457",0,"278,066","139,618","241,196","14,928,128",01 Oct 2010,"Horror, Mystery, Thriller",Christian Alvart,Ray Wright,"Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper",English,3 nominations.,"USA, Canada",Paramount Studios,"71,035",0.62,0.21,0.25
tt1193138,Up in the Air,(I),R,109min,"Comedy,Drama,Romance","$25,000,000","$1,181,450","$83,823,381","$194,882,725",Release Date: 12 March 2010 (Taiwan),"258,001",0,"710,661","136,666","359,777","111,059,344",23 Dec 2009,"Comedy, Drama, Romance",Jason Reitman,"Walter Kirn (novel), Jason Reitman (screenplay), Sheldon Turner (screenplay)","George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman",English,Nominated for 6 Oscars. Another 76 wins & 158 nominations.,USA,Paramount Pictures,"300,413",0.74,0.91,0.83
tt1013752,Fast & Furious,(2009),PG-13,107min,"Action,Crime,Thriller","$85,000,000","$70,950,500","$155,064,265","$363,164,265",Release Date: 17 April 2009 (Taiwan),"1,139,333",0,"567,218","2,997,505","1,571,047","208,100,000",03 Apr 2009,"Action, Crime, Thriller",Justin Lin,"Chris Morgan, Gary Scott Thompson (characters)","Vin Diesel, Paul Walker, Jordana Brewster, Michelle Rodriguez","English, Spanish",5 wins & 2 nominations.,USA,Universal Pictures,"241,907",0.66,0.29,0.46
tt1191111,Enter the Void,(2009),NotRated,161min,"Drama,Fantasy","$16,000,000","$43,651","$336,467","$754,249",Release Date: 5 May 2010 (France),"2,998",0,0,0,0,"417,782",05 May 2010,"Drama, Fantasy",Gaspar Noé,"Gaspar Noé, Lucile Hadzihalilovic (with the help of)","Paz de la Huerta, Nathaniel Brown, Cyril Roy, Olly Alexander","English, Japanese",3 wins & 7 nominations.,"France, Germany, Italy, Canada, Japan",IFC Films,"61,080",0.73,0.71,0.69
tt1139668,The Unborn,(2009),PG-13,88min,"Drama,Horror,Mystery","$16,000,000","$19,810,585","$42,670,410","$76,514,050",Release Date: 27 March 2009 (Taiwan),"115,233",0,0,"198,088","331,570","33,843,640",09 Jan 2009,"Drama, Horror, Mystery, Thriller",David S. Goyer,David S. Goyer,"Odette Annable, Gary Oldman, Cam Gigandet, Meagan Good","English, Hebrew",1 nomination.,USA,Rogue Pictures,"46,656",0.48,0.1,0.3
tt0327597,Coraline,(2009),PG,100min,"Animation,Drama,Fantasy","$60,000,000","$16,849,640","$75,286,229","$124,596,398",Release Date: 6 February 2009 (USA),0,0,"701,587",0,"242,744","49,310,169",06 Feb 2009,"Animation, Drama, Fantasy, Thriller",Henry Selick,"Henry Selick (screenplay), Neil Gaiman (book)","Dakota Fanning, Teri Hatcher, Jennifer Saunders, Dawn French","English, Russian",Nominated for 1 Oscar. Another 7 wins & 43 nominations.,USA,Focus Features,"177,159",0.77,0.9,0.8
tt1251757,Middle Men,(2009),R,105min,"Comedy,Crime,Drama","$20,000,000","$325,641","$754,301","$754,301",Release Date: 6 August 2010 (USA),0,0,0,0,0,0,06 Aug 2010,"Comedy, Crime, Drama",George Gallo,"George Gallo, Andy Weiss","Luke Wilson, Giovanni Ribisi, Gabriel Macht, James Caan",English,N/A,USA,Paramount Pictures,"35,054",0.66,0.38,0.6
tt1132620,The Girl with the Dragon Tattoo,(2009),R,152min,"Crime,Drama,Mystery","$13,000,000","$335,502","$10,095,170","$104,395,170",Release Date: 9 April 2010 (Taiwan),"99,112",0,"107,275",0,"129,517","94,300,000",30 Apr 2010,"Crime, Drama, Mystery, Thriller",Niels Arden Oplev,"Nikolaj Arcel (screenplay), Rasmus Heisterberg (screenplay), Stieg Larsson (novel)","Michael Nyqvist, Noomi Rapace, Lena Endre, Sven-Bertil Taube","Swedish, English",Won 1 BAFTA Film Award. Another 17 wins & 35 nominations.,"Sweden, Denmark, Germany, Norway",Music Box Films,"197,298",0.78,0.86,0.76
tt1305806,The Secret in Their Eyes,(2009),R,129min,"Drama,Mystery,Romance","$2,000,000","$167,866","$6,391,436","$84,309,577",Release Date: 13 August 2009 (Argentina),"34,547",0,"94,794",0,0,"77,918,141",21 May 2010,"Drama, Mystery, Romance, Thriller",Juan José Campanella,"Eduardo Sacheri (screenplay), Juan José Campanella (screenplay), Eduardo Sacheri (novel)","Soledad Villamil, Ricardo Darín, Carla Quevedo, Pablo Rago",Spanish,Won 1 Oscar. Another 51 wins & 40 nominations.,"Argentina, Spain",Sony Pictures Classics,"171,968",0.82,0.91,0.8
tt1379182,Dogtooth,(2009),NotRated,97min,"Drama,Thriller",,"$6,686","$110,248","$553,645",Also Known As: Dogtooth,0,0,0,0,0,"443,397",11 Nov 2009,"Drama, Thriller",Yorgos Lanthimos,"Efthymis Filippou, Yorgos Lanthimos","Christos Stergioglou, Michele Valley, Angeliki Papoulia, Hristos Passalis",Greek,Nominated for 1 Oscar. Another 20 wins & 16 nominations.,Greece,Kino International,"68,542",0.73,0.92,0.73
tt1259571,The Twilight Saga: New Moon,(2009),PG-13,130min,"Adventure,Drama,Fantasy","$50,000,000","$142,839,137","$297,816,253","$711,020,081",Release Date: 4 December 2009 (Taiwan),"1,588,979",0,"1,897,556","2,042,899","2,188,474","413,203,828",20 Nov 2009,"Adventure, Drama, Fantasy, Romance",Chris Weitz,"Melissa Rosenberg (screenplay), Stephenie Meyer (novel)","Kristen Stewart, Christina Jastrzembska, Robert Pattinson, Billy Burke","English, Italian",20 wins & 24 nominations.,USA,Summit Entertainment,"247,908",0.47,0.28,0.44
tt1019452,A Serious Man,(2009),R,106min,"Comedy,Drama","$7,000,000","$251,337","$9,228,768","$31,430,334",Release Date: 6 November 2009 (USA),0,0,"36,306",0,"20,568","22,201,566",06 Nov 2009,"Comedy, Drama","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick","English, Yiddish, Hebrew",Nominated for 2 Oscars. Another 17 wins & 72 nominations.,"USA, UK, France",Focus Features,"121,080",0.71,0.89,0.79
tt1182345,Moon,(2009),R,97min,"Drama,Mystery,Sci-Fi","$5,000,000","$136,046","$5,010,163","$9,760,104",Release Date: 10 July 2009 (USA),0,0,0,0,"34,593","4,749,941",10 Jul 2009,"Drama, Mystery, Sci-Fi",Duncan Jones,"Duncan Jones (story), Nathan Parker","Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw","English, Spanish",Won 1 BAFTA Film Award. Another 26 wins & 33 nominations.,"UK, USA",Sony Pictures Classics,"310,992",0.79,0.9,0.67
tt0971209,A Perfect Getaway,(2009),R,98min,"Adventure,Mystery,Thriller","$14,000,000","$5,948,555","$15,515,460","$22,869,853",Also Known As: A Perfect Getaway - Una perfetta via di fuga,"59,577",0,0,"417,477","94,415","7,354,393",07 Aug 2009,"Adventure, Mystery, Thriller",David Twohy,David Twohy,"Steve Zahn, Timothy Olyphant, Milla Jovovich, Kiele Sanchez",English,1 nomination.,USA,Universal Pictures,"63,775",0.65,0.62,0.63
tt0457400,Land of the Lost,(2009),PG-13,102min,"Action,Adventure,Comedy","$100,000,000","$18,837,350","$49,438,370","$68,777,554",Release Date: 5 June 2009 (USA),0,0,"397,931","579,682","679,794","19,339,184",05 Jun 2009,"Action, Adventure, Comedy, Sci-Fi",Brad Silberling,"Chris Henchy, Dennis McNicholas, Sid Krofft (television series), Marty Krofft (television series)","Will Ferrell, Anna Friel, Danny McBride, Jorma Taccone",English,2 wins & 9 nominations.,USA,Universal Pictures,"60,491",0.54,0.26,0.32
tt1152836,Public Enemies,(2009),R,140min,"Biography,Crime,Drama","$100,000,000","$25,271,675","$97,104,620","$214,104,620",Release Date: 24 July 2009 (Taiwan),"576,659",0,"947,527","374,338","561,046","117,000,000",01 Jul 2009,"Biography, Crime, Drama",Michael Mann,"Ronan Bennett (screenplay), Michael Mann (screenplay), Ann Biderman (screenplay), Bryan Burrough (book)","Christian Bale, Christian Stolte, Jason Clarke, Johnny Depp",English,1 win & 14 nominations.,"USA, Japan",Universal Studios,"260,535",0.7,0.68,0.7
